Datum,Biomasse[MWh],Wasserkraft[MWh],Wind Offshore[MWh],Wind Onshore[MWh],Photovoltaik[MWh],Sonstige Erneuerbare[MWh],Kernenergie[MWh],Braunkohle[MWh],Steinkohle[MWh],Erdgas[MWh],Pumpspeicher[MWh],Sonstige Konventionelle[MWh]
22.06.2021 08:00,1072,594,759,1426,1821,34,1656,3364,1536,2150,804,366
22.06.2021 08:15,1073,590,726,1415,2072,34,1657,3360,1547,2122,718,368
22.06.2021 08:30,1072,596,709,1433,2342,34,1656,3319,1550,2112,694,366
22.06.2021 08:45,1069,579,761,1412,2614,34,1656,3279,1537,2126,577,364
22.06.2021 09:00,1065,567,820,1398,2898,33,1657,3260,1535,2154,310,369
22.06.2021 09:15,1062,547,835,1380,3163,33,1655,3257,1520,2123,256,368
22.06.2021 09:30,1057,538,843,1348,3371,33,1657,3285,1510,2081,214,365
22.06.2021 09:45,1058,556,869,1320,3535,33,1656,3295,1507,2079,183,366
22.06.2021 10:00,1048,601,868,1318,3726,32,1657,3298,1498,2150,449,364
22.06.2021 10:15,1052,591,830,1295,3850,32,1657,3294,1508,2163,431,365
22.06.2021 10:30,1051,588,783,1243,3966,33,1656,3294,1520,2168,476,368
22.06.2021 10:45,1052,602,775,1202,4111,32,1656,3316,1519,2163,415,368
22.06.2021 11:00,1037,625,802,1168,4239,33,1657,3352,1530,2155,348,366
22.06.2021 11:15,1043,631,816,1138,4341,33,1656,3396,1539,2159,362,370
22.06.2021 11:30,1042,636,776,1102,4468,33,1656,3426,1543,2162,466,367
22.06.2021 11:45,1040,611,712,1095,4599,33,1654,3428,1545,2154,547,368
22.06.2021 12:00,1025,627,635,1072,4616,33,1653,3428,1536,2156,367,370
22.06.2021 12:15,1024,607,589,1028,4682,34,1654,3419,1520,2150,294,366
22.06.2021 12:30,1023,615,590,1018,4696,34,1654,3420,1507,2143,282,367
22.06.2021 12:45,1024,608,580,1007,4748,34,1646,3415,1500,2140,290,368
22.06.2021 13:00,1019,582,598,985,4767,34,1620,3420,1490,2133,305,370
22.06.2021 13:15,1020,593,600,962,4793,34,1618,3414,1484,2131,251,367
22.06.2021 13:30,1018,593,624,951,4770,33,1618,3418,1484,2131,177,367
22.06.2021 13:45,1015,559,617,943,4758,33,1617,3415,1479,2128,79,366
22.06.2021 14:00,1015,563,580,944,4694,33,1617,3415,1467,2118,73,358
22.06.2021 14:15,1015,567,563,961,4619,33,1615,3415,1455,2121,46,361
22.06.2021 14:30,1017,570,561,986,4523,33,1614,3412,1456,2124,75,358
22.06.2021 14:45,1015,566,526,1005,4467,33,1614,3395,1467,2121,116,362
22.06.2021 15:00,1016,573,494,1003,4395,33,1632,3380,1490,2119,96,361
22.06.2021 15:15,1015,581,517,1023,4298,33,1650,3395,1513,2128,68,355
22.06.2021 15:30,1017,570,513,1033,4209,33,1650,3385,1520,2133,39,359
22.06.2021 15:45,1019,569,495,1054,4035,33,1649,3381,1523,2134,28,364
22.06.2021 16:00,1032,534,488,1061,3878,33,1648,3399,1544,2126,32,366
22.06.2021 16:15,1033,537,479,1036,3659,34,1648,3402,1578,2130,56,364
22.06.2021 16:30,1035,549,496,1044,3472,34,1648,3402,1614,2134,61,364
22.06.2021 16:45,1038,571,545,1062,3225,34,1647,3406,1613,2137,78,360
22.06.2021 17:00,1048,566,596,1050,3038,34,1646,3406,1594,2114,29,364
22.06.2021 17:15,1047,571,619,1028,2767,34,1646,3404,1602,2141,55,364
22.06.2021 17:30,1058,594,650,993,2583,34,1647,3399,1628,2152,47,364
22.06.2021 17:45,1065,569,666,945,2467,34,1647,3400,1653,2152,193,362
22.06.2021 18:00,1073,553,697,917,2260,34,1647,3375,1680,2148,177,368
22.06.2021 18:15,1072,633,678,875,2009,34,1647,3411,1703,2155,258,370
22.06.2021 18:30,1078,597,651,860,1761,33,1647,3416,1711,2169,559,371
22.06.2021 18:45,1073,579,656,825,1520,33,1646,3413,1717,2170,843,366
22.06.2021 19:00,1077,561,676,807,1284,33,1646,3411,1727,2175,606,367
22.06.2021 19:15,1081,560,662,812,1054,33,1647,3412,1730,2159,749,369
22.06.2021 19:30,1081,562,675,810,844,33,1648,3403,1728,2159,845,370
22.06.2021 19:45,1082,570,677,812,671,33,1649,3408,1730,2161,844,366
22.06.2021 20:00,1074,584,631,833,512,33,1649,3403,1710,2161,682,365
22.06.2021 20:15,1070,582,558,862,368,33,1650,3398,1711,2166,624,372
22.06.2021 20:30,1070,573,524,854,243,33,1650,3392,1709,2156,571,370
22.06.2021 20:45,1074,571,508,831,145,33,1651,3398,1705,2160,582,368
22.06.2021 21:00,1056,571,528,822,75,34,1650,3400,1699,2151,688,369
22.06.2021 21:15,1054,572,524,833,28,34,1651,3399,1704,2155,653,369
22.06.2021 21:30,1052,561,528,812,8,34,1651,3395,1702,2150,524,368
22.06.2021 21:45,1054,561,552,790,2,34,1651,3394,1693,2132,369,366
22.06.2021 22:00,1037,566,608,767,0,34,1651,3400,1682,2142,439,365
22.06.2021 22:15,1036,560,613,813,0,34,1650,3390,1661,2151,314,367
22.06.2021 22:30,1033,579,616,842,0,34,1651,3401,1635,2151,251,367
22.06.2021 22:45,1030,561,583,823,0,34,1651,3398,1582,2151,131,369
22.06.2021 23:00,1022,556,580,810,0,34,1652,3409,1563,2114,94,363
22.06.2021 23:15,1022,530,575,829,0,34,1654,3402,1574,2098,26,371
22.06.2021 23:30,1018,542,559,813,0,34,1654,3395,1549,2072,40,369
22.06.2021 23:45,1015,560,534,780,0,34,1653,3393,1556,2051,29,371
23.06.2021 00:00,1008,550,520,755,0,34,1652,3382,1549,1925,41,360
23.06.2021 00:15,1004,546,490,746,0,34,1654,3354,1528,1707,30,359
23.06.2021 00:30,1006,553,450,750,0,34,1654,3358,1532,1607,32,360
23.06.2021 00:45,1005,548,439,731,0,34,1655,3343,1534,1550,10,360
23.06.2021 01:00,999,572,418,697,0,34,1655,3329,1549,1504,79,360
23.06.2021 01:15,994,543,397,680,0,34,1656,3324,1552,1489,34,359
23.06.2021 01:30,1001,534,390,687,0,34,1657,3321,1529,1479,16,365
23.06.2021 01:45,987,530,365,681,0,34,1656,3317,1504,1465,11,363
23.06.2021 02:00,964,538,347,650,0,34,1657,3328,1487,1422,6,361
23.06.2021 02:15,963,552,326,636,0,34,1657,3323,1478,1427,6,365
23.06.2021 02:30,963,554,313,605,0,34,1657,3317,1475,1435,6,359
23.06.2021 02:45,964,549,303,582,0,34,1657,3318,1474,1414,6,361
23.06.2021 03:00,982,551,304,576,0,34,1658,3320,1505,1428,14,360
23.06.2021 03:15,997,552,308,567,0,34,1657,3316,1524,1434,19,362
23.06.2021 03:30,1000,546,305,556,0,34,1658,3318,1582,1427,15,361
23.06.2021 03:45,1000,527,329,521,0,34,1659,3312,1602,1420,6,362
23.06.2021 04:00,1000,526,342,509,0,34,1660,3355,1631,1426,5,362
23.06.2021 04:15,997,525,342,491,0,34,1660,3366,1665,1430,5,360
23.06.2021 04:30,997,527,326,471,1,34,1660,3367,1692,1477,8,362
23.06.2021 04:45,1003,522,341,461,4,34,1661,3384,1693,1567,6,358
23.06.2021 05:00,1007,532,330,479,32,34,1661,3400,1717,1593,11,353
23.06.2021 05:15,1008,545,296,499,65,34,1662,3408,1747,1645,14,350
23.06.2021 05:30,1011,557,294,480,81,34,1661,3413,1768,1745,27,360
23.06.2021 05:45,1015,551,300,466,131,33,1663,3404,1815,1868,17,362
23.06.2021 06:00,1033,559,315,443,224,34,1663,3403,1937,2014,40,353
23.06.2021 06:15,1046,557,311,412,348,34,1663,3403,1996,2095,102,354
23.06.2021 06:30,1046,566,280,400,503,34,1663,3406,2029,2099,197,357
23.06.2021 06:45,1054,572,258,375,676,33,1663,3404,2061,2096,357,361
23.06.2021 07:00,1070,560,246,343,864,34,1663,3369,2047,2138,608,358
23.06.2021 07:15,1079,573,221,316,1083,34,1664,3399,2061,2153,705,355
23.06.2021 07:30,1083,586,204,280,1329,34,1664,3413,2062,2205,743,359
23.06.2021 07:45,1084,580,204,266,1576,34,1664,3410,2071,2268,646,366
23.06.2021 08:00,1085,601,201,255,1843,34,1663,3409,2079,2287,835,368
23.06.2021 08:15,1083,601,207,238,2076,34,1663,3404,2083,2288,767,361
23.06.2021 08:30,1082,590,194,228,2330,34,1663,3409,2084,2291,657,358
23.06.2021 08:45,1083,581,183,239,2597,34,1662,3413,2086,2293,463,362
23.06.2021 09:00,1084,601,192,232,2823,34,1662,3413,2084,2319,684,340
23.06.2021 09:15,1081,600,203,227,3099,34,1660,3411,2087,2346,592,339
23.06.2021 09:30,1077,596,214,214,3330,34,1660,3408,2087,2343,490,341
23.06.2021 09:45,1075,581,248,200,3553,34,1661,3408,2091,2330,375,340
23.06.2021 10:00,1061,583,249,186,3765,33,1660,3419,2101,2310,407,341
23.06.2021 10:15,1056,591,251,166,4022,33,1661,3423,2098,2243,325,339
23.06.2021 10:30,1058,583,243,166,4245,34,1659,3426,2094,2216,216,339
23.06.2021 10:45,1056,584,237,163,4424,34,1659,3421,2099,2200,159,341
23.06.2021 11:00,1041,570,234,152,4570,34,1659,3421,2096,2210,175,341
23.06.2021 11:15,1040,564,218,147,4720,34,1658,3423,2102,2205,163,342
23.06.2021 11:30,1039,561,204,146,4888,33,1652,3408,2093,2197,143,338
23.06.2021 11:45,1042,557,190,141,5003,33,1657,3432,2070,2205,81,337
23.06.2021 12:00,1026,554,167,146,5093,33,1656,3416,2048,2191,60,336
23.06.2021 12:15,1023,529,153,151,5235,33,1656,3407,2035,2174,21,341
23.06.2021 12:30,1021,578,119,161,5346,33,1655,3404,2025,2178,62,341
23.06.2021 12:45,1022,545,108,161,5398,33,1655,3368,2035,2166,32,336
23.06.2021 13:00,1021,609,98,168,5450,33,1655,3330,2045,2159,148,340
23.06.2021 13:15,1020,592,92,164,5504,33,1655,3342,2041,2165,145,341
23.06.2021 13:30,1019,579,76,183,5494,33,1654,3348,2025,2160,139,341
23.06.2021 13:45,1014,542,74,195,5472,33,1653,3331,2018,2151,49,341
23.06.2021 14:00,1015,551,69,220,5481,33,1652,3321,1989,2143,23,342
23.06.2021 14:15,1019,584,64,235,5427,33,1653,3345,1933,2151,56,341
23.06.2021 14:30,1016,565,64,254,5384,34,1652,3344,1887,2154,34,340
23.06.2021 14:45,1018,553,73,277,5300,34,1652,3329,1877,2152,59,344
23.06.2021 15:00,1018,546,82,282,5192,34,1627,3326,1849,2148,46,345
23.06.2021 15:15,1018,543,80,302,5055,34,1624,3334,1801,2142,52,346
23.06.2021 15:30,1021,554,83,323,4969,34,1613,3332,1802,2148,63,344
23.06.2021 15:45,1021,575,85,348,4805,33,1614,3318,1800,2143,76,348
23.06.2021 16:00,1031,541,86,353,4642,33,1613,3311,1803,2156,63,358
23.06.2021 16:15,1036,559,88,354,4407,34,1601,3318,1804,2177,87,359
23.06.2021 16:30,1035,577,92,368,4195,34,1600,3325,1808,2186,86,361
23.06.2021 16:45,1040,576,86,374,3990,34,1610,3320,1812,2198,177,357
23.06.2021 17:00,1054,541,80,410,3694,34,1645,3298,1804,2195,91,359
23.06.2021 17:15,1059,571,75,437,3424,34,1648,3328,1823,2237,94,358
23.06.2021 17:30,1053,587,68,457,3158,34,1648,3329,1848,2250,263,362
23.06.2021 17:45,1059,591,63,477,2862,34,1647,3325,1872,2254,432,358
23.06.2021 18:00,1072,544,53,506,2532,34,1647,3318,1893,2262,251,357
23.06.2021 18:15,1074,571,47,540,2207,34,1647,3327,1892,2287,251,358
23.06.2021 18:30,1073,610,44,580,1866,34,1647,3335,1895,2314,424,359
23.06.2021 18:45,1074,612,46,627,1523,34,1647,3336,1896,2323,707,360
23.06.2021 19:00,1076,595,39,645,1245,34,1646,3321,1897,2326,775,360
23.06.2021 19:15,1076,595,36,684,989,34,1646,3333,1891,2326,919,358
23.06.2021 19:30,1079,609,33,702,778,34,1646,3330,1885,2323,923,359
23.06.2021 19:45,1077,603,33,738,606,34,1646,3317,1878,2326,906,359
23.06.2021 20:00,1069,603,43,767,458,34,1646,3328,1873,2339,983,360
23.06.2021 20:15,1067,594,49,797,327,34,1646,3338,1877,2341,908,359
23.06.2021 20:30,1062,592,50,821,219,34,1646,3334,1887,2339,832,359
23.06.2021 20:45,1059,593,50,850,138,34,1646,3321,1876,2329,728,352
23.06.2021 21:00,1054,598,48,906,85,34,1648,3350,1854,2272,763,352
23.06.2021 21:15,1051,592,46,968,32,34,1649,3358,1829,2265,589,352
23.06.2021 21:30,1047,559,47,1022,8,34,1650,3365,1828,2208,452,355
23.06.2021 21:45,1042,574,47,1074,1,34,1648,3355,1816,2193,389,351
23.06.2021 22:00,1025,574,48,1125,0,34,1651,3379,1799,2186,198,356
23.06.2021 22:15,1023,542,53,1157,0,34,1648,3380,1782,2188,59,354
23.06.2021 22:30,1021,542,55,1200,0,34,1650,3378,1766,2181,50,355
23.06.2021 22:45,1021,533,51,1200,0,34,1653,3390,1754,2173,11,353
23.06.2021 23:00,1013,597,47,1198,0,34,1652,3406,1711,2151,117,351
23.06.2021 23:15,1011,547,40,1213,0,34,1653,3400,1668,2154,77,346
23.06.2021 23:30,1009,568,32,1164,0,34,1653,3371,1620,2162,106,345
23.06.2021 23:45,1012,543,29,1145,0,34,1655,3313,1621,2153,101,349
24.06.2021 00:00,997,551,31,1093,0,34,1656,3280,1599,2065,109,344
24.06.2021 00:15,996,556,34,1033,0,34,1657,3260,1589,1978,111,348
24.06.2021 00:30,995,551,40,970,0,34,1657,3251,1581,1956,94,350
24.06.2021 00:45,995,543,49,929,0,34,1655,3238,1583,1941,69,353
24.06.2021 01:00,988,580,65,881,0,34,1654,3247,1586,1930,17,348
24.06.2021 01:15,983,559,77,840,0,34,1655,3246,1584,1919,20,349
24.06.2021 01:30,978,577,65,801,0,34,1654,3253,1547,1910,13,351
24.06.2021 01:45,973,550,53,771,0,34,1655,3251,1516,1895,18,352
24.06.2021 02:00,978,563,45,733,0,34,1656,3229,1484,1894,14,350
24.06.2021 02:15,984,562,36,700,0,34,1656,3217,1438,1902,12,353
24.06.2021 02:30,985,561,30,673,0,34,1656,3213,1436,1897,14,352
24.06.2021 02:45,988,539,28,660,0,34,1656,3202,1425,1899,9,356
24.06.2021 03:00,987,567,26,680,0,34,1656,3206,1379,1906,5,353
24.06.2021 03:15,986,580,26,677,0,34,1656,3203,1371,1902,4,353
24.06.2021 03:30,985,566,23,660,0,34,1656,3186,1370,1902,30,354
24.06.2021 03:45,984,564,16,690,0,34,1656,3153,1375,1904,10,352
24.06.2021 04:00,983,581,12,685,0,34,1656,3142,1366,1906,4,356
24.06.2021 04:15,986,581,11,690,0,34,1657,3138,1361,1912,2,354
24.06.2021 04:30,985,579,8,663,0,34,1657,3133,1375,1903,12,354
24.06.2021 04:45,986,568,4,636,4,34,1657,3140,1439,1914,22,349
24.06.2021 05:00,992,572,1,599,22,34,1657,3172,1500,1912,67,352
24.06.2021 05:15,993,564,3,625,40,34,1658,3197,1587,1904,28,354
24.06.2021 05:30,996,561,7,606,65,34,1658,3177,1644,1935,20,355
24.06.2021 05:45,1001,567,13,581,125,34,1659,3190,1682,1971,58,356
24.06.2021 06:00,1021,562,18,538,215,34,1658,3197,1717,2060,33,353
24.06.2021 06:15,1029,572,23,497,329,34,1658,3198,1752,2169,60,353
24.06.2021 06:30,1027,572,35,485,467,34,1659,3205,1794,2205,72,348
24.06.2021 06:45,1039,586,37,457,626,34,1659,3216,1829,2219,194,346
24.06.2021 07:00,1055,580,34,410,798,34,1659,3212,1859,2264,306,355
24.06.2021 07:15,1066,594,29,379,989,34,1659,3212,1866,2273,441,356
24.06.2021 07:30,1067,604,26,357,1187,34,1658,3211,1869,2278,521,355
24.06.2021 07:45,1073,605,30,313,1406,34,1658,3211,1866,2295,543,353
24.06.2021 08:00,1074,662,28,273,1633,34,1658,3217,1865,2319,905,368
24.06.2021 08:15,1077,658,19,251,1876,34,1658,3216,1869,2325,935,373
24.06.2021 08:30,1077,607,19,225,2157,34,1658,3212,1869,2323,929,368
24.06.2021 08:45,1076,589,19,205,2411,34,1657,3215,1871,2324,792,371
24.06.2021 09:00,1072,600,10,206,2637,34,1656,3215,1865,2325,703,368
24.06.2021 09:15,1072,597,6,204,2889,34,1658,3215,1865,2322,612,367
24.06.2021 09:30,1065,586,6,191,3098,34,1658,3218,1867,2333,466,363
24.06.2021 09:45,1058,587,6,175,3318,34,1658,3217,1864,2335,341,363
24.06.2021 10:00,1048,593,5,167,3490,33,1658,3229,1867,2343,486,367
24.06.2021 10:15,1047,592,4,164,3619,33,1657,3233,1872,2345,469,369
24.06.2021 10:30,1045,587,5,158,3772,33,1657,3226,1883,2347,429,366
24.06.2021 10:45,1048,594,4,154,3939,33,1655,3228,1883,2369,307,368
24.06.2021 11:00,1038,600,3,151,4095,34,1655,3221,1881,2356,431,366
24.06.2021 11:15,1036,607,3,146,4247,34,1655,3225,1883,2373,408,369
24.06.2021 11:30,1039,604,2,146,4348,33,1655,3221,1880,2391,385,369
24.06.2021 11:45,1038,604,3,143,4449,33,1654,3224,1880,2386,270,363
24.06.2021 12:00,1021,605,3,143,4487,33,1654,3231,1867,2377,593,368
24.06.2021 12:15,1024,603,5,147,4595,33,1655,3257,1841,2388,422,370
24.06.2021 12:30,1021,596,7,149,4693,33,1654,3271,1843,2352,369,366
24.06.2021 12:45,1019,594,13,153,4808,33,1654,3275,1840,2347,315,360
24.06.2021 13:00,1015,605,15,158,4817,33,1652,3275,1843,2342,294,359
24.06.2021 13:15,1016,606,14,183,4824,33,1652,3271,1841,2343,200,364
24.06.2021 13:30,1017,599,13,187,4750,33,1651,3280,1837,2344,131,364
24.06.2021 13:45,1017,563,15,201,4700,33,1651,3264,1834,2325,38,369
24.06.2021 14:00,1017,581,17,209,4606,33,1651,3266,1715,2326,128,365
24.06.2021 14:15,1019,596,21,219,4478,33,1651,3275,1670,2325,170,365
24.06.2021 14:30,1018,603,23,228,4376,33,1651,3277,1678,2317,248,357
24.06.2021 14:45,1020,604,28,225,4310,33,1650,3273,1680,2320,250,357
24.06.2021 15:00,1018,587,29,240,4219,33,1650,3267,1689,2317,79,355
24.06.2021 15:15,1025,582,28,258,4086,33,1650,3258,1690,2312,59,350
24.06.2021 15:30,1022,596,27,266,3955,33,1649,3256,1686,2301,95,353
24.06.2021 15:45,1025,599,23,283,3843,33,1649,3254,1687,2296,120,355
24.06.2021 16:00,1035,576,23,293,3649,33,1648,3252,1688,2249,65,355
24.06.2021 16:15,1037,594,24,291,3481,33,1648,3249,1687,2210,84,358
24.06.2021 16:30,1037,608,29,297,3225,33,1648,3250,1686,2208,169,360
24.06.2021 16:45,1042,616,34,299,2952,33,1648,3261,1691,2237,312,358
24.06.2021 17:00,1049,577,34,308,2672,33,1647,3261,1689,2264,171,352
24.06.2021 17:15,1054,604,34,301,2451,33,1647,3254,1698,2271,325,357
24.06.2021 17:30,1067,614,42,285,2214,33,1648,3258,1715,2279,518,360
24.06.2021 17:45,1074,608,44,290,1974,33,1648,3259,1726,2305,627,361
24.06.2021 18:00,1082,595,47,299,1779,33,1649,3253,1731,2297,431,358
24.06.2021 18:15,1088,599,46,289,1571,33,1650,3263,1731,2349,470,360
24.06.2021 18:30,1084,600,46,295,1343,33,1649,3256,1729,2388,521,356
24.06.2021 18:45,1088,600,46,304,1146,33,1648,3254,1729,2385,699,355
24.06.2021 19:00,1086,598,51,297,979,33,1648,3251,1720,2371,726,351
24.06.2021 19:15,1087,610,51,303,820,33,1647,3293,1716,2371,759,348
24.06.2021 19:30,1086,615,56,304,694,33,1647,3323,1721,2369,752,354
24.06.2021 19:45,1089,631,62,291,568,33,1647,3361,1719,2383,770,355
24.06.2021 20:00,1083,630,61,276,444,34,1648,3355,1712,2376,814,349
24.06.2021 20:15,1080,631,61,267,332,34,1649,3369,1711,2375,766,353
24.06.2021 20:30,1078,630,61,252,229,34,1651,3369,1710,2374,719,361
24.06.2021 20:45,1074,630,54,259,148,34,1651,3371,1715,2327,674,364
24.06.2021 21:00,1067,635,47,263,85,34,1651,3362,1719,2301,748,357
24.06.2021 21:15,1061,630,42,269,34,34,1652,3356,1732,2297,624,354
24.06.2021 21:30,1059,627,35,269,12,34,1653,3362,1745,2300,479,351
24.06.2021 21:45,1056,619,29,253,3,34,1653,3361,1753,2271,390,353
24.06.2021 22:00,1042,619,30,240,0,34,1652,3349,1756,2216,424,336
24.06.2021 22:15,1038,625,26,262,0,34,1653,3363,1750,2222,231,335
24.06.2021 22:30,1033,626,25,279,0,34,1654,3365,1726,2224,131,334
24.06.2021 22:45,1034,589,26,294,0,34,1653,3366,1725,2213,59,334
24.06.2021 23:00,1028,628,29,307,0,35,1652,3375,1665,2211,176,340
24.06.2021 23:15,1026,550,28,324,0,35,1652,3353,1610,2206,78,340
24.06.2021 23:30,1023,543,26,323,0,35,1654,3348,1544,2208,62,341
24.06.2021 23:45,1021,554,25,331,0,35,1655,3347,1510,2193,42,340
