Datum,Biomasse[MWh],Wasserkraft[MWh],Wind Offshore[MWh],Wind Onshore[MWh],Photovoltaik[MWh],Sonstige Erneuerbare[MWh],Kernenergie[MWh],Braunkohle[MWh],Steinkohle[MWh],Erdgas[MWh],Pumpspeicher[MWh],Sonstige Konventionelle[MWh]
01.09.2021 00:00,1068,514,476,1461,0,37,1977,2663,2121,697,39,333
01.09.2021 00:15,1063,504,482,1425,0,37,1976,2633,2088,726,18,332
01.09.2021 00:30,1062,487,467,1419,0,37,1975,2614,2064,728,8,328
01.09.2021 00:45,1063,503,411,1413,0,37,1975,2610,2056,728,0,329
01.09.2021 01:00,1057,533,384,1395,0,37,1977,2632,2016,659,10,328
01.09.2021 01:15,1056,523,343,1392,0,37,1978,2626,1996,667,7,325
01.09.2021 01:30,1057,522,341,1388,0,37,1979,2635,1973,676,4,330
01.09.2021 01:45,1056,518,315,1396,0,37,1979,2652,1973,670,1,328
01.09.2021 02:00,1054,519,301,1414,0,37,1981,2676,2035,664,1,332
01.09.2021 02:15,1046,514,295,1400,0,37,1980,2681,2028,655,1,328
01.09.2021 02:30,1049,499,272,1438,0,37,1981,2683,2032,663,1,326
01.09.2021 02:45,1043,522,251,1450,0,37,1980,2677,2015,659,0,329
01.09.2021 03:00,1044,543,246,1454,0,37,1982,2678,2030,653,0,327
01.09.2021 03:15,1046,537,231,1474,0,37,1981,2670,2049,654,0,329
01.09.2021 03:30,1048,550,224,1459,0,37,1982,2677,2033,667,0,330
01.09.2021 03:45,1049,547,234,1454,0,37,1982,2680,2022,668,1,327
01.09.2021 04:00,1051,538,234,1452,0,37,1983,2687,1978,695,10,327
01.09.2021 04:15,1051,532,220,1443,0,37,1984,2703,1990,696,10,321
01.09.2021 04:30,1051,536,210,1425,0,37,1985,2711,2027,702,10,326
01.09.2021 04:45,1052,538,187,1408,0,37,1984,2708,2073,704,14,330
01.09.2021 05:00,1057,537,176,1365,0,37,1983,2708,2108,786,10,328
01.09.2021 05:15,1062,539,173,1319,0,37,1983,2708,2143,862,12,323
01.09.2021 05:30,1063,545,163,1304,0,38,1983,2711,2224,932,78,326
01.09.2021 05:45,1065,568,155,1295,0,38,1984,2730,2299,1077,107,325
01.09.2021 06:00,1087,523,169,1235,1,38,1984,2728,2396,1247,123,322
01.09.2021 06:15,1097,519,171,1201,4,38,1984,2742,2453,1464,92,325
01.09.2021 06:30,1105,524,164,1164,29,38,1986,2762,2479,1571,162,327
01.09.2021 06:45,1118,559,161,1129,89,39,1986,2778,2492,1587,363,326
01.09.2021 07:00,1134,548,164,1089,220,41,1985,2776,2488,1640,594,335
01.09.2021 07:15,1142,566,154,1055,418,42,1986,2780,2491,1673,695,339
01.09.2021 07:30,1146,577,135,1008,661,42,1987,2785,2491,1696,714,337
01.09.2021 07:45,1150,596,120,953,933,43,1987,2786,2492,1696,794,338
01.09.2021 08:00,1155,606,106,896,1229,43,1988,2787,2490,1722,1044,346
01.09.2021 08:15,1157,592,99,822,1555,43,1989,2794,2495,1717,1136,348
01.09.2021 08:30,1156,579,89,768,1901,42,1987,2790,2499,1734,1115,349
01.09.2021 08:45,1153,553,76,709,2262,42,1988,2795,2500,1732,933,350
01.09.2021 09:00,1152,581,57,678,2637,42,1987,2791,2503,1744,989,352
01.09.2021 09:15,1148,560,42,623,3015,42,1987,2777,2503,1744,818,351
01.09.2021 09:30,1140,532,27,615,3400,42,1986,2788,2502,1743,601,351
01.09.2021 09:45,1134,514,22,582,3798,42,1985,2781,2500,1738,370,351
01.09.2021 10:00,1118,556,19,561,4156,41,1986,2802,2488,1730,614,352
01.09.2021 10:15,1112,532,15,555,4460,41,1985,2799,2484,1726,380,351
01.09.2021 10:30,1111,535,16,552,4733,40,1986,2809,2487,1711,257,348
01.09.2021 10:45,1112,529,27,549,4961,40,1985,2797,2482,1700,192,348
01.09.2021 11:00,1102,519,38,554,5176,40,1984,2808,2459,1711,148,348
01.09.2021 11:15,1101,539,45,562,5416,40,1982,2792,2439,1699,91,347
01.09.2021 11:30,1099,534,47,564,5666,40,1982,2796,2439,1655,81,347
01.09.2021 11:45,1096,523,46,566,5919,40,1982,2794,2434,1614,62,348
01.09.2021 12:00,1080,544,42,588,6072,40,1985,2735,2413,1586,81,347
01.09.2021 12:15,1077,521,43,609,6188,40,1985,2717,2373,1527,22,346
01.09.2021 12:30,1075,524,50,616,6317,39,1985,2726,2306,1511,13,346
01.09.2021 12:45,1076,531,58,639,6387,39,1983,2719,2272,1498,11,344
01.09.2021 13:00,1072,505,71,656,6460,39,1983,2740,2204,1444,12,345
01.09.2021 13:15,1073,511,70,678,6491,39,1983,2727,2164,1403,18,344
01.09.2021 13:30,1072,504,69,693,6518,39,1982,2719,2158,1378,7,344
01.09.2021 13:45,1072,500,75,710,6486,39,1981,2729,2152,1345,4,344
01.09.2021 14:00,1069,505,85,706,6422,39,1981,2791,2149,1307,5,345
01.09.2021 14:15,1066,505,99,720,6335,38,1981,2806,2152,1329,5,346
01.09.2021 14:30,1066,506,110,740,6262,38,1981,2803,2152,1328,4,346
01.09.2021 14:45,1065,506,117,760,6180,38,1981,2799,2153,1300,4,345
01.09.2021 15:00,1067,508,127,760,5995,38,1979,2801,2138,1256,5,343
01.09.2021 15:15,1069,506,125,744,5813,39,1978,2806,2145,1256,5,340
01.09.2021 15:30,1066,508,122,757,5553,39,1978,2801,2144,1268,12,339
01.09.2021 15:45,1068,509,129,746,5345,39,1977,2797,2142,1295,34,340
01.09.2021 16:00,1079,510,147,721,5089,39,1978,2800,2133,1303,6,338
01.09.2021 16:15,1080,517,166,697,4793,39,1977,2791,2147,1305,17,341
01.09.2021 16:30,1082,524,175,698,4460,39,1977,2790,2171,1342,21,347
01.09.2021 16:45,1084,514,185,707,4123,39,1977,2785,2249,1399,39,346
01.09.2021 17:00,1096,507,191,707,3750,39,1978,2784,2279,1417,65,344
01.09.2021 17:15,1100,506,199,704,3347,39,1977,2786,2363,1446,94,345
01.09.2021 17:30,1102,526,205,715,2927,39,1979,2795,2416,1480,186,344
01.09.2021 17:45,1110,566,198,738,2481,38,1979,2781,2431,1490,400,343
01.09.2021 18:00,1122,525,197,720,2041,38,1976,2768,2457,1527,309,344
01.09.2021 18:15,1128,540,200,713,1600,38,1976,2792,2419,1571,346,342
01.09.2021 18:30,1131,576,212,695,1191,38,1975,2788,2417,1620,584,342
01.09.2021 18:45,1134,589,220,679,836,38,1974,2787,2404,1685,818,344
01.09.2021 19:00,1134,514,215,664,543,40,1974,2779,2402,1725,707,348
01.09.2021 19:15,1136,530,208,653,321,40,1976,2790,2415,1731,726,347
01.09.2021 19:30,1135,554,215,694,154,41,1977,2782,2420,1738,792,349
01.09.2021 19:45,1135,548,229,780,49,41,1975,2792,2418,1743,793,350
01.09.2021 20:00,1133,558,237,896,7,41,1976,2789,2417,1771,823,349
01.09.2021 20:15,1132,556,238,966,0,41,1975,2787,2421,1779,696,349
01.09.2021 20:30,1131,531,241,1085,0,41,1976,2790,2422,1779,554,346
01.09.2021 20:45,1127,504,241,1218,0,41,1976,2780,2416,1780,416,343
01.09.2021 21:00,1120,531,243,1291,0,41,1977,2793,2398,1769,432,343
01.09.2021 21:15,1116,523,235,1369,0,41,1977,2789,2383,1717,243,349
01.09.2021 21:30,1113,505,221,1436,0,41,1976,2787,2373,1678,105,350
01.09.2021 21:45,1110,502,211,1513,0,41,1977,2773,2364,1634,74,350
01.09.2021 22:00,1096,520,216,1526,0,40,1978,2781,2311,1553,167,350
01.09.2021 22:15,1093,512,204,1553,0,39,1978,2759,2279,1385,110,348
01.09.2021 22:30,1095,511,205,1563,0,39,1979,2763,2266,1273,77,342
01.09.2021 22:45,1095,504,220,1574,0,39,1979,2745,2216,1196,73,344
01.09.2021 23:00,1082,511,227,1559,0,39,1980,2754,2108,1126,110,347
01.09.2021 23:15,1080,497,224,1547,0,39,1980,2717,2034,1042,48,347
01.09.2021 23:30,1077,498,218,1562,0,39,1980,2712,2016,1006,50,347
01.09.2021 23:45,1076,503,209,1555,0,39,1981,2698,1985,972,40,347
02.09.2021 00:00,1059,507,216,1530,0,39,1982,2727,2024,946,74,343
02.09.2021 00:15,1056,510,211,1506,0,38,1983,2701,2048,958,49,344
02.09.2021 00:30,1055,512,217,1485,0,38,1984,2700,2050,891,29,342
02.09.2021 00:45,1055,515,201,1456,0,38,1986,2693,2031,863,39,341
02.09.2021 01:00,1053,528,197,1406,0,38,1987,2700,1974,838,29,340
02.09.2021 01:15,1047,518,206,1348,0,38,1987,2695,1938,840,22,341
02.09.2021 01:30,1047,521,200,1295,0,38,1988,2695,1930,839,30,342
02.09.2021 01:45,1050,507,201,1228,0,38,1988,2700,1938,841,14,342
02.09.2021 02:00,1046,507,200,1174,0,38,1988,2698,1974,859,20,342
02.09.2021 02:15,1045,507,179,1122,0,38,1989,2698,1963,872,8,340
02.09.2021 02:30,1050,501,161,1105,0,38,1990,2695,1966,877,6,340
02.09.2021 02:45,1053,497,155,1074,0,38,1990,2697,1992,878,8,342
02.09.2021 03:00,1052,494,142,1042,0,38,1992,2698,1994,866,10,345
02.09.2021 03:15,1051,493,133,1014,0,38,1991,2699,2002,863,10,344
02.09.2021 03:30,1048,495,131,1000,0,38,1991,2705,2003,883,10,344
02.09.2021 03:45,1049,494,129,976,0,38,1992,2704,2005,904,9,345
02.09.2021 04:00,1049,489,121,965,0,38,1992,2704,2034,910,6,343
02.09.2021 04:15,1045,491,115,957,0,38,1993,2699,2057,920,7,341
02.09.2021 04:30,1048,502,108,948,0,38,1993,2704,2073,942,16,341
02.09.2021 04:45,1047,513,87,969,0,38,1994,2704,2123,965,21,341
02.09.2021 05:00,1053,510,76,971,0,38,1993,2702,2160,1081,20,340
02.09.2021 05:15,1053,507,74,951,0,38,1994,2701,2188,1148,40,340
02.09.2021 05:30,1054,512,64,938,0,38,1996,2717,2223,1202,61,340
02.09.2021 05:45,1055,534,60,930,0,38,1995,2726,2285,1296,122,340
02.09.2021 06:00,1077,536,52,910,1,38,1995,2734,2336,1417,52,347
02.09.2021 06:15,1090,543,39,896,3,39,1995,2752,2351,1553,73,346
02.09.2021 06:30,1096,539,39,884,28,40,1995,2752,2373,1595,192,348
02.09.2021 06:45,1102,566,31,871,84,42,1995,2764,2402,1582,386,352
02.09.2021 07:00,1118,553,25,848,221,42,1996,2770,2465,1656,536,357
02.09.2021 07:15,1126,564,16,807,435,42,1996,2785,2479,1711,592,353
02.09.2021 07:30,1128,556,7,760,717,42,1997,2782,2487,1711,609,354
02.09.2021 07:45,1132,551,4,737,1066,42,1997,2790,2508,1709,609,353
02.09.2021 08:00,1140,591,2,693,1442,42,1995,2796,2559,1715,1017,349
02.09.2021 08:15,1140,580,2,626,1823,42,1995,2800,2584,1713,963,349
02.09.2021 08:30,1139,535,1,545,2252,42,1995,2799,2598,1708,865,347
02.09.2021 08:45,1139,511,3,466,2714,42,1995,2797,2609,1707,560,350
02.09.2021 09:00,1132,577,6,383,3161,41,1995,2793,2611,1705,744,348
02.09.2021 09:15,1127,530,6,318,3599,41,1994,2781,2611,1712,587,344
02.09.2021 09:30,1125,513,1,271,4038,40,1992,2774,2613,1698,315,343
02.09.2021 09:45,1127,510,0,233,4472,39,1990,2777,2607,1639,177,342
02.09.2021 10:00,1108,549,0,222,4866,39,1988,2764,2610,1639,444,338
02.09.2021 10:15,1105,511,0,210,5238,39,1987,2757,2608,1621,259,337
02.09.2021 10:30,1106,508,0,208,5594,39,1986,2753,2548,1583,120,338
02.09.2021 10:45,1105,509,0,208,5900,39,1986,2751,2453,1512,138,339
02.09.2021 11:00,1097,512,0,218,6185,38,1985,2752,2396,1415,206,335
02.09.2021 11:15,1095,515,0,221,6456,37,1983,2756,2351,1388,176,333
02.09.2021 11:30,1091,522,0,238,6666,37,1981,2749,2342,1363,135,333
02.09.2021 11:45,1089,518,0,263,6806,37,1981,2749,2322,1325,98,332
02.09.2021 12:00,1076,525,0,299,6941,37,1979,2740,2316,1339,72,332
02.09.2021 12:15,1074,520,0,336,7095,37,1978,2714,2292,1309,47,329
02.09.2021 12:30,1075,520,0,367,7151,37,1968,2721,2276,1308,49,330
02.09.2021 12:45,1078,518,0,391,7198,37,1954,2724,2221,1261,34,333
02.09.2021 13:00,1072,526,0,414,7248,37,1935,2737,2143,1143,38,333
02.09.2021 13:15,1069,531,0,431,7262,37,1915,2728,2103,1113,40,333
02.09.2021 13:30,1069,531,0,439,7277,37,1910,2728,2086,1128,13,331
02.09.2021 13:45,1069,519,0,439,7272,37,1910,2737,2079,1140,5,332
02.09.2021 14:00,1068,532,0,446,7223,37,1911,2758,2061,1130,32,330
02.09.2021 14:15,1069,534,0,428,7122,37,1910,2766,2059,1140,35,332
02.09.2021 14:30,1072,535,0,435,6982,37,1920,2760,2064,1144,30,335
02.09.2021 14:45,1072,539,1,441,6857,37,1935,2728,2075,1135,32,336
02.09.2021 15:00,1075,543,1,434,6685,37,1952,2699,2068,1082,31,334
02.09.2021 15:15,1073,537,2,424,6465,37,1963,2696,2082,1072,52,334
02.09.2021 15:30,1073,551,2,434,6230,37,1971,2695,2113,1082,63,334
02.09.2021 15:45,1078,565,3,434,5915,36,1973,2701,2148,1115,179,331
02.09.2021 16:00,1083,517,9,429,5643,36,1973,2697,2147,1210,91,328
02.09.2021 16:15,1083,525,12,442,5281,36,1972,2703,2170,1256,92,333
02.09.2021 16:30,1082,524,18,430,4910,36,1972,2702,2205,1310,117,333
02.09.2021 16:45,1084,584,23,443,4504,36,1969,2698,2284,1340,192,333
02.09.2021 17:00,1096,533,27,445,4068,36,1969,2687,2373,1395,57,338
02.09.2021 17:15,1102,539,29,442,3589,36,1969,2701,2421,1499,105,334
02.09.2021 17:30,1105,565,33,444,3115,36,1970,2708,2454,1578,154,338
02.09.2021 17:45,1113,623,38,445,2617,36,1970,2707,2501,1633,362,339
02.09.2021 18:00,1126,518,40,461,2132,36,1970,2698,2529,1609,216,339
02.09.2021 18:15,1136,547,40,485,1650,36,1970,2719,2543,1608,298,340
02.09.2021 18:30,1142,623,43,487,1208,36,1970,2702,2565,1697,455,340
02.09.2021 18:45,1143,630,44,499,829,36,1969,2694,2592,1710,781,340
02.09.2021 19:00,1144,569,51,490,530,37,1969,2692,2608,1687,986,341
02.09.2021 19:15,1144,572,59,506,303,39,1970,2713,2608,1700,1084,345
02.09.2021 19:30,1144,589,61,585,140,39,1970,2705,2612,1690,1239,345
02.09.2021 19:45,1142,587,65,686,43,39,1970,2713,2615,1701,1182,347
02.09.2021 20:00,1142,586,76,759,6,39,1971,2707,2601,1706,1155,347
02.09.2021 20:15,1146,573,85,799,0,39,1970,2704,2603,1713,1059,348
02.09.2021 20:30,1146,570,84,905,0,39,1971,2697,2598,1718,957,348
02.09.2021 20:45,1145,570,82,1011,0,39,1971,2693,2594,1709,723,346
02.09.2021 21:00,1139,595,96,1074,0,38,1972,2707,2575,1668,680,326
02.09.2021 21:15,1131,576,116,1118,0,38,1971,2705,2578,1645,354,291
02.09.2021 21:30,1125,572,125,1159,0,38,1973,2707,2563,1540,258,271
02.09.2021 21:45,1125,568,124,1213,0,38,1974,2696,2553,1417,211,270
02.09.2021 22:00,1111,593,128,1228,0,38,1974,2702,2543,1340,312,269
02.09.2021 22:15,1104,545,129,1240,0,38,1975,2695,2537,1274,214,269
02.09.2021 22:30,1104,541,124,1269,0,38,1975,2699,2527,1212,167,271
02.09.2021 22:45,1102,556,133,1262,0,38,1976,2695,2510,1135,138,272
02.09.2021 23:00,1091,588,135,1239,0,38,1975,2689,2426,1042,229,264
02.09.2021 23:15,1089,534,132,1225,0,38,1976,2667,2382,962,140,265
02.09.2021 23:30,1084,549,135,1199,0,38,1978,2659,2317,896,136,265
02.09.2021 23:45,1084,537,137,1175,0,38,1978,2644,2260,813,125,266
03.09.2021 00:00,1069,569,141,1138,0,38,1978,2653,2192,696,49,271
03.09.2021 00:15,1061,548,143,1123,0,38,1978,2626,2159,700,26,272
03.09.2021 00:30,1060,560,145,1100,0,38,1979,2629,2090,700,20,273
03.09.2021 00:45,1060,534,161,1061,0,38,1978,2619,2062,698,21,273
03.09.2021 01:00,1056,536,159,1047,0,38,1981,2631,2068,717,37,273
03.09.2021 01:15,1058,525,167,1038,0,38,1980,2629,2061,718,20,272
03.09.2021 01:30,1054,527,178,1007,0,38,1981,2629,2056,723,25,274
03.09.2021 01:45,1054,534,179,969,0,38,1980,2624,2018,720,15,274
03.09.2021 02:00,1053,551,185,952,0,38,1982,2633,1982,691,45,273
03.09.2021 02:15,1054,539,185,949,0,38,1983,2633,1962,695,21,273
03.09.2021 02:30,1055,538,212,908,0,38,1983,2626,1956,701,16,273
03.09.2021 02:45,1054,529,230,898,0,38,1983,2629,1928,692,14,273
03.09.2021 03:00,1050,543,243,920,0,38,1985,2628,1919,734,24,273
03.09.2021 03:15,1049,542,272,929,0,38,1985,2630,1907,764,30,272
03.09.2021 03:30,1051,538,281,961,0,38,1985,2627,1891,774,26,272
03.09.2021 03:45,1050,521,304,986,0,38,1986,2623,1885,753,17,273
03.09.2021 04:00,1054,530,306,1005,0,38,1986,2633,1916,762,22,273
03.09.2021 04:15,1056,538,312,1038,0,38,1987,2627,1926,769,27,273
03.09.2021 04:30,1054,539,313,1062,0,38,1988,2626,1955,773,47,272
03.09.2021 04:45,1056,529,321,1109,0,38,1988,2628,2002,789,34,273
03.09.2021 05:00,1061,511,325,1153,0,38,1987,2625,2084,817,21,273
03.09.2021 05:15,1064,516,333,1185,0,38,1989,2636,2137,868,37,273
03.09.2021 05:30,1069,520,337,1238,0,38,1989,2633,2172,964,64,273
03.09.2021 05:45,1071,529,350,1299,0,38,1988,2636,2222,1026,76,272
03.09.2021 06:00,1091,518,360,1335,1,38,1981,2621,2324,1066,63,274
03.09.2021 06:15,1103,548,358,1372,2,38,1988,2661,2378,1161,87,273
03.09.2021 06:30,1105,563,358,1422,22,39,1988,2665,2421,1263,157,274
03.09.2021 06:45,1120,551,353,1487,76,41,1988,2688,2460,1329,227,278
03.09.2021 07:00,1133,548,347,1509,224,41,1987,2685,2472,1400,599,278
03.09.2021 07:15,1138,575,342,1515,450,41,1971,2702,2478,1436,674,276
03.09.2021 07:30,1140,572,330,1517,757,40,1955,2704,2482,1446,642,279
03.09.2021 07:45,1145,553,319,1533,1130,40,1938,2705,2486,1462,488,280
03.09.2021 08:00,1150,578,314,1503,1553,40,1925,2703,2469,1454,892,279
03.09.2021 08:15,1152,570,310,1463,2003,40,1921,2698,2469,1450,807,279
03.09.2021 08:30,1149,552,297,1392,2487,40,1919,2706,2467,1447,406,279
03.09.2021 08:45,1148,523,301,1290,2977,40,1920,2678,2437,1404,330,278
03.09.2021 09:00,1138,583,299,1224,3485,40,1919,2645,2411,1389,599,278
03.09.2021 09:15,1133,576,291,1163,3980,40,1919,2633,2397,1371,455,278
03.09.2021 09:30,1132,536,288,1095,4474,40,1921,2630,2355,1357,261,278
03.09.2021 09:45,1137,514,302,1042,4960,39,1925,2637,2296,1318,179,277
03.09.2021 10:00,1124,581,301,1044,5402,38,1926,2679,2226,1279,372,262
03.09.2021 10:15,1116,545,300,1024,5815,38,1924,2691,2160,1237,175,259
03.09.2021 10:30,1115,518,305,998,6214,36,1923,2697,2137,1173,83,253
03.09.2021 10:45,1110,516,304,986,6564,36,1922,2690,2089,1099,63,252
03.09.2021 11:00,1098,561,291,994,6872,34,1917,2651,2044,1019,82,250
03.09.2021 11:15,1098,548,290,995,7161,34,1898,2644,2054,969,74,250
03.09.2021 11:30,1099,522,262,1011,7406,34,1886,2631,2058,976,48,251
03.09.2021 11:45,1099,527,247,1022,7608,34,1882,2613,2042,891,20,251
03.09.2021 12:00,1084,545,242,1004,7785,34,1882,2606,2014,821,35,250
03.09.2021 12:15,1085,543,225,1027,7930,34,1882,2601,1982,831,5,249
03.09.2021 12:30,1084,506,241,1043,8001,34,1880,2590,1959,833,2,250
03.09.2021 12:45,1082,520,257,1039,8075,34,1880,2599,1921,837,0,249
03.09.2021 13:00,1074,575,280,1041,8091,34,1887,2614,1954,785,0,250
03.09.2021 13:15,1073,549,281,1039,8099,34,1891,2625,1938,783,0,250
03.09.2021 13:30,1073,526,274,1034,8048,34,1892,2619,1875,784,1,249
03.09.2021 13:45,1072,532,267,1046,8024,34,1896,2604,1829,784,1,250
03.09.2021 14:00,1071,533,268,1031,7942,34,1895,2598,1827,740,0,250
03.09.2021 14:15,1072,529,276,1031,7831,34,1895,2588,1840,745,1,250
03.09.2021 14:30,1073,533,271,1025,7680,34,1895,2595,1833,739,0,249
03.09.2021 14:45,1073,537,267,1001,7507,34,1896,2582,1830,744,5,250
03.09.2021 15:00,1079,520,292,986,7281,34,1911,2547,1853,745,1,249
03.09.2021 15:15,1076,533,297,972,7025,34,1923,2537,1877,744,0,248
03.09.2021 15:30,1074,527,294,966,6731,34,1934,2549,1879,746,0,248
03.09.2021 15:45,1072,535,291,964,6396,34,1945,2540,1869,750,38,248
03.09.2021 16:00,1082,508,285,974,6040,34,1952,2546,1873,824,22,249
03.09.2021 16:15,1087,515,275,968,5628,34,1965,2559,1925,865,51,249
03.09.2021 16:30,1088,525,279,977,5189,34,1966,2576,2037,864,143,249
03.09.2021 16:45,1090,591,286,975,4736,34,1965,2594,2165,873,314,251
03.09.2021 17:00,1098,514,297,981,4239,34,1962,2620,2318,891,211,251
03.09.2021 17:15,1104,540,318,969,3717,34,1964,2656,2424,911,239,252
03.09.2021 17:30,1107,587,332,961,3185,33,1964,2681,2466,950,388,252
03.09.2021 17:45,1117,601,321,967,2651,33,1964,2696,2488,1017,727,252
03.09.2021 18:00,1129,504,326,944,2120,33,1963,2714,2516,1101,312,253
03.09.2021 18:15,1134,531,338,931,1618,33,1965,2739,2521,1162,405,260
03.09.2021 18:30,1134,565,356,913,1174,33,1966,2743,2516,1188,551,278
03.09.2021 18:45,1133,574,357,899,792,33,1965,2748,2515,1200,865,288
03.09.2021 19:00,1136,541,358,882,497,33,1963,2748,2524,1219,864,306
03.09.2021 19:15,1138,554,354,854,279,33,1966,2783,2530,1223,945,320
03.09.2021 19:30,1142,578,350,900,124,33,1967,2802,2533,1229,1010,318
03.09.2021 19:45,1142,583,348,953,34,33,1967,2803,2533,1229,1087,317
03.09.2021 20:00,1140,597,354,968,4,33,1967,2799,2529,1173,1114,314
03.09.2021 20:15,1143,593,359,959,0,33,1968,2796,2529,1160,1059,315
03.09.2021 20:30,1143,593,360,991,0,33,1969,2810,2535,1174,992,318
03.09.2021 20:45,1139,593,366,1008,0,33,1969,2807,2533,1185,872,315
03.09.2021 21:00,1134,612,367,1024,0,33,1971,2818,2519,1214,992,312
03.09.2021 21:15,1131,574,358,1045,0,34,1971,2805,2509,1220,681,311
03.09.2021 21:30,1129,531,365,1021,0,34,1972,2813,2483,1222,454,312
03.09.2021 21:45,1126,502,361,1029,0,34,1972,2804,2452,1224,310,309
03.09.2021 22:00,1115,582,351,998,0,33,1976,2810,2389,1230,397,290
03.09.2021 22:15,1111,535,339,990,0,33,1976,2805,2387,1220,287,294
03.09.2021 22:30,1108,523,320,944,0,33,1977,2790,2389,1197,263,297
03.09.2021 22:45,1108,499,311,901,0,34,1977,2780,2389,1150,189,299
03.09.2021 23:00,1096,517,298,872,0,34,1977,2791,2358,1137,249,298
03.09.2021 23:15,1096,489,281,847,0,34,1976,2771,2361,1036,173,297
03.09.2021 23:30,1092,489,273,813,0,34,1978,2760,2353,962,124,297
03.09.2021 23:45,1089,490,256,780,0,34,1978,2754,2317,850,109,294
04.09.2021 00:00,1071,526,246,737,0,34,1977,2773,2202,611,303,314
04.09.2021 00:15,1068,507,247,699,0,34,1979,2775,2184,595,163,315
04.09.2021 00:30,1067,505,252,674,0,34,1978,2783,2159,595,94,318
04.09.2021 00:45,1067,506,254,654,0,34,1979,2785,2146,591,51,317
04.09.2021 01:00,1063,511,263,624,0,34,1980,2782,2054,617,48,314
04.09.2021 01:15,1057,505,262,608,0,34,1980,2763,1945,616,57,314
04.09.2021 01:30,1056,517,251,587,0,34,1981,2759,1846,622,79,312
04.09.2021 01:45,1055,500,246,561,0,34,1982,2758,1842,623,55,314
04.09.2021 02:00,1054,522,252,539,0,34,1985,2767,1759,608,36,318
04.09.2021 02:15,1053,512,240,519,0,34,1984,2756,1748,614,30,317
04.09.2021 02:30,1054,510,232,494,0,34,1985,2762,1763,617,27,316
04.09.2021 02:45,1055,511,218,486,0,34,1985,2749,1768,616,23,317
04.09.2021 03:00,1052,509,211,462,0,34,1986,2735,1774,606,19,315
04.09.2021 03:15,1037,501,220,444,0,34,1986,2736,1780,605,31,315
04.09.2021 03:30,1036,506,222,438,0,34,1987,2750,1782,607,26,316
04.09.2021 03:45,1037,510,214,429,0,34,1987,2738,1776,601,30,316
04.09.2021 04:00,1037,513,223,424,0,34,1988,2712,1783,591,60,308
04.09.2021 04:15,1044,511,214,410,0,34,1988,2716,1789,590,41,307
04.09.2021 04:30,1058,507,215,397,0,34,1989,2730,1795,594,25,308
04.09.2021 04:45,1057,515,207,391,0,34,1989,2747,1812,596,20,310
04.09.2021 05:00,1060,507,223,404,0,34,1989,2769,1832,629,29,310
04.09.2021 05:15,1061,507,232,408,0,34,1989,2780,1854,631,35,312
04.09.2021 05:30,1062,505,231,402,0,34,1988,2789,1865,627,44,311
04.09.2021 05:45,1066,503,237,403,0,34,1989,2788,1866,625,58,305
04.09.2021 06:00,1086,509,234,394,1,34,1992,2777,1873,605,62,310
04.09.2021 06:15,1092,507,221,392,2,34,1994,2779,1880,601,58,314
04.09.2021 06:30,1096,514,206,391,20,34,1994,2784,1869,604,78,310
04.09.2021 06:45,1099,516,206,413,66,34,1994,2778,1864,605,41,308
04.09.2021 07:00,1109,507,203,423,187,34,1994,2767,1893,637,46,308
04.09.2021 07:15,1113,504,215,408,381,34,1995,2778,1891,650,40,316
04.09.2021 07:30,1112,521,196,394,637,34,1995,2783,1894,654,31,321
04.09.2021 07:45,1113,510,177,388,951,34,1995,2784,1894,646,33,322
04.09.2021 08:00,1119,524,155,367,1284,35,1995,2785,1889,621,197,318
04.09.2021 08:15,1121,532,142,348,1657,35,1997,2784,1889,620,122,311
04.09.2021 08:30,1125,512,141,324,2081,34,1996,2780,1892,624,67,308
04.09.2021 08:45,1126,527,147,304,2459,34,1995,2784,1881,625,111,306
04.09.2021 09:00,1119,555,153,287,2866,34,1996,2787,1875,640,410,307
04.09.2021 09:15,1116,513,149,300,3295,34,1995,2784,1876,644,174,310
04.09.2021 09:30,1118,533,153,295,3704,34,1994,2778,1864,645,93,318
04.09.2021 09:45,1118,499,168,269,4047,34,1993,2766,1827,641,37,316
04.09.2021 10:00,1106,556,150,302,4389,34,1996,2758,1772,597,436,305
04.09.2021 10:15,1105,533,138,312,4676,34,1997,2738,1751,600,360,308
04.09.2021 10:30,1102,524,122,292,4964,34,1994,2725,1754,604,235,317
04.09.2021 10:45,1101,511,119,253,5215,34,1989,2707,1747,610,121,321
04.09.2021 11:00,1094,547,106,233,5458,34,1975,2702,1733,591,79,323
04.09.2021 11:15,1093,512,101,225,5708,34,1961,2688,1705,590,71,322
04.09.2021 11:30,1093,508,97,217,5906,34,1949,2683,1663,588,40,323
04.09.2021 11:45,1093,490,97,202,6121,34,1944,2688,1651,584,21,323
04.09.2021 12:00,1082,532,86,203,6277,34,1945,2695,1631,578,17,323
04.09.2021 12:15,1080,505,89,192,6439,33,1942,2684,1611,579,12,321
04.09.2021 12:30,1079,531,85,195,6544,33,1942,2689,1587,579,12,322
04.09.2021 12:45,1079,511,91,190,6633,33,1938,2686,1581,574,11,323
04.09.2021 13:00,1076,514,110,173,6688,33,1939,2684,1518,580,10,326
04.09.2021 13:15,1076,500,108,178,6726,33,1937,2679,1477,589,4,328
