Datum,Biomasse[MWh],Wasserkraft[MWh],Wind Offshore[MWh],Wind Onshore[MWh],Photovoltaik[MWh],Sonstige Erneuerbare[MWh],Kernenergie[MWh],Braunkohle[MWh],Steinkohle[MWh],Erdgas[MWh],Pumpspeicher[MWh],Sonstige Konventionelle[MWh]
22.03.2021 19:00,1133,373,498,1954,0,54,1696,3294,2057,3143,972,386
22.03.2021 19:15,1131,337,516,1999,0,55,1696,3303,2057,3177,814,398
22.03.2021 19:30,1126,330,494,2050,0,55,1697,3296,2049,3168,745,396
22.03.2021 19:45,1123,324,479,2085,0,55,1699,3295,2048,3125,556,398
22.03.2021 20:00,1117,337,512,2080,0,56,1698,3297,2041,3076,764,399
22.03.2021 20:15,1116,321,541,2050,0,56,1699,3297,2040,3044,517,396
22.03.2021 20:30,1110,318,570,1980,0,56,1699,3296,2032,3033,393,394
22.03.2021 20:45,1115,319,603,1973,0,56,1699,3292,2012,3037,250,402
22.03.2021 21:00,1099,341,613,1934,0,56,1699,3291,1977,3006,278,402
22.03.2021 21:15,1096,328,634,1872,0,56,1699,3264,1968,2987,319,401
22.03.2021 21:30,1095,322,668,1846,0,56,1698,3260,1961,2986,231,403
22.03.2021 21:45,1095,320,673,1840,0,56,1697,3253,1939,2951,176,403
22.03.2021 22:00,1082,334,685,1825,0,54,1697,3263,1851,2898,269,393
22.03.2021 22:15,1081,321,661,1850,0,54,1697,3252,1769,2854,131,391
22.03.2021 22:30,1077,319,635,1865,0,54,1697,3242,1684,2833,73,395
22.03.2021 22:45,1078,318,655,1864,0,54,1697,3216,1606,2775,69,395
22.03.2021 23:00,1071,320,661,1894,0,54,1696,3203,1520,2737,119,394
22.03.2021 23:15,1068,318,685,1909,0,54,1695,3153,1494,2626,76,390
22.03.2021 23:30,1071,319,703,1887,0,54,1695,3151,1487,2552,32,397
22.03.2021 23:45,1073,317,688,1866,0,54,1695,3144,1448,2528,34,398
23.03.2021 00:00,1055,320,686,1865,0,54,1696,3157,1451,2654,100,390
23.03.2021 00:15,1054,317,676,1868,0,54,1695,3158,1434,2710,56,387
23.03.2021 00:30,1052,316,655,1847,0,54,1696,3167,1389,2671,34,382
23.03.2021 00:45,1056,319,647,1806,0,54,1695,3123,1381,2646,13,381
23.03.2021 01:00,1053,338,635,1765,0,54,1696,3044,1395,2675,72,387
23.03.2021 01:15,1054,322,629,1735,0,54,1696,3040,1394,2696,39,395
23.03.2021 01:30,1052,317,619,1719,0,54,1695,3078,1378,2707,27,393
23.03.2021 01:45,1048,317,612,1713,0,54,1693,3091,1358,2700,21,393
23.03.2021 02:00,1048,319,599,1731,0,54,1695,3065,1351,2732,34,391
23.03.2021 02:15,1048,318,601,1740,0,54,1695,3060,1331,2734,30,392
23.03.2021 02:30,1051,326,593,1743,0,54,1695,3066,1308,2727,17,397
23.03.2021 02:45,1055,324,594,1763,0,54,1694,3062,1292,2731,17,395
23.03.2021 03:00,1053,345,568,1794,0,54,1695,3079,1357,2734,15,394
23.03.2021 03:15,1049,329,545,1800,0,54,1696,3087,1388,2720,7,390
23.03.2021 03:30,1051,338,519,1777,0,54,1695,3091,1396,2699,15,390
23.03.2021 03:45,1052,341,480,1740,0,54,1695,3095,1422,2693,18,391
23.03.2021 04:00,1051,346,441,1718,0,54,1695,3104,1411,2732,22,393
23.03.2021 04:15,1056,333,421,1663,0,54,1695,3098,1455,2754,49,391
23.03.2021 04:30,1057,345,436,1616,0,54,1696,3087,1542,2768,74,393
23.03.2021 04:45,1060,330,406,1555,0,54,1696,3131,1629,2766,37,394
23.03.2021 05:00,1067,326,364,1539,0,54,1694,3188,1699,2771,4,393
23.03.2021 05:15,1067,335,344,1518,0,54,1696,3219,1762,2881,9,393
23.03.2021 05:30,1070,347,335,1482,0,54,1697,3246,1863,2964,32,392
23.03.2021 05:45,1072,341,316,1470,1,55,1697,3263,1944,2989,302,393
23.03.2021 06:00,1095,336,306,1469,8,56,1695,3287,1974,2924,266,394
23.03.2021 06:15,1103,342,313,1457,25,56,1697,3333,2045,2950,468,394
23.03.2021 06:30,1106,359,330,1426,57,55,1697,3357,2096,3019,602,393
23.03.2021 06:45,1114,361,333,1414,124,56,1697,3382,2163,3027,559,394
23.03.2021 07:00,1127,350,328,1442,230,56,1696,3396,2279,3053,522,394
23.03.2021 07:15,1127,360,353,1410,362,56,1698,3426,2339,3088,497,394
23.03.2021 07:30,1121,377,381,1323,520,56,1698,3450,2353,3094,482,394
23.03.2021 07:45,1125,351,417,1238,684,56,1698,3453,2374,3080,580,393
23.03.2021 08:00,1129,359,423,1196,871,55,1698,3452,2386,3077,477,396
23.03.2021 08:15,1132,379,405,1157,1050,55,1698,3464,2394,3079,434,395
23.03.2021 08:30,1137,383,394,1151,1218,55,1698,3413,2400,3081,403,395
23.03.2021 08:45,1136,357,392,1110,1395,55,1698,3421,2393,3081,325,397
23.03.2021 09:00,1128,372,411,1055,1564,55,1698,3468,2385,3099,569,391
23.03.2021 09:15,1128,377,407,1032,1749,55,1699,3481,2372,3103,419,383
23.03.2021 09:30,1128,350,397,1003,1944,55,1699,3482,2353,3089,318,392
23.03.2021 09:45,1126,344,385,986,2141,55,1699,3489,2313,3056,197,391
23.03.2021 10:00,1117,356,386,979,2315,55,1699,3523,2281,3039,119,390
23.03.2021 10:15,1111,340,384,995,2434,55,1699,3516,2262,3047,82,389
23.03.2021 10:30,1113,343,393,983,2530,56,1699,3519,2235,3041,61,394
23.03.2021 10:45,1114,334,406,992,2627,56,1698,3510,2211,3045,48,394
23.03.2021 11:00,1107,352,420,1006,2701,56,1698,3524,2187,3046,61,394
23.03.2021 11:15,1104,350,439,1005,2720,56,1698,3523,2188,3040,35,389
23.03.2021 11:30,1100,361,460,987,2725,56,1697,3521,2183,3030,44,391
23.03.2021 11:45,1098,362,522,975,2718,56,1697,3522,2155,3022,33,393
23.03.2021 12:00,1079,366,566,978,2713,56,1697,3525,2106,3036,84,404
23.03.2021 12:15,1077,335,576,959,2706,56,1697,3519,2100,3000,56,403
23.03.2021 12:30,1079,359,590,944,2680,56,1696,3519,2091,2985,61,403
23.03.2021 12:45,1077,328,607,917,2643,55,1695,3517,2078,2991,106,406
23.03.2021 13:00,1072,359,622,902,2600,55,1694,3505,2110,3026,141,406
23.03.2021 13:15,1072,336,638,878,2534,55,1694,3491,2076,3022,171,405
23.03.2021 13:30,1074,333,652,846,2476,55,1691,3462,2047,3025,147,420
23.03.2021 13:45,1072,326,661,807,2419,56,1685,3438,2027,3021,63,434
23.03.2021 14:00,1073,330,665,793,2360,56,1685,3404,2029,3012,48,443
23.03.2021 14:15,1072,330,663,810,2293,56,1685,3400,2050,3012,43,445
23.03.2021 14:30,1071,345,672,795,2218,56,1685,3392,2028,3011,70,444
23.03.2021 14:45,1065,350,669,794,2131,56,1685,3389,2056,3014,83,440
23.03.2021 15:00,1072,334,645,780,2030,56,1685,3364,2057,3017,47,410
23.03.2021 15:15,1072,328,636,785,1923,56,1685,3359,2058,3018,64,412
23.03.2021 15:30,1076,343,634,777,1810,56,1685,3349,2059,3019,83,410
23.03.2021 15:45,1078,342,630,756,1682,56,1686,3358,2081,3012,100,410
23.03.2021 16:00,1085,338,632,746,1517,56,1685,3410,2120,2998,20,411
23.03.2021 16:15,1088,348,665,737,1350,56,1684,3447,2158,2984,18,408
23.03.2021 16:30,1083,363,677,731,1181,56,1685,3494,2196,2962,40,413
23.03.2021 16:45,1086,387,631,730,1004,56,1685,3513,2219,2986,178,414
23.03.2021 17:00,1101,338,607,708,821,56,1686,3522,2269,2976,276,411
23.03.2021 17:15,1104,354,583,692,632,56,1689,3544,2334,3005,323,413
23.03.2021 17:30,1115,372,542,674,445,56,1695,3544,2379,3014,400,415
23.03.2021 17:45,1118,378,499,679,282,56,1695,3558,2407,3025,444,418
23.03.2021 18:00,1120,351,472,704,148,56,1694,3554,2392,3038,400,414
23.03.2021 18:15,1120,359,481,737,54,56,1694,3569,2406,3040,536,422
23.03.2021 18:30,1119,379,489,770,11,56,1694,3561,2410,3072,531,426
23.03.2021 18:45,1123,390,523,814,1,56,1694,3572,2419,3118,717,426
23.03.2021 19:00,1122,368,537,856,0,56,1695,3584,2429,3109,1080,423
23.03.2021 19:15,1120,398,532,869,0,56,1695,3587,2431,3105,1157,414
23.03.2021 19:30,1118,381,534,854,0,56,1695,3576,2421,3059,1179,416
23.03.2021 19:45,1116,341,528,869,0,56,1695,3588,2411,3061,866,412
23.03.2021 20:00,1107,330,537,893,0,56,1694,3587,2407,3067,877,408
23.03.2021 20:15,1106,319,536,938,0,56,1693,3585,2397,3070,669,412
23.03.2021 20:30,1108,317,547,971,0,56,1694,3585,2363,3056,377,411
23.03.2021 20:45,1107,315,589,1008,0,55,1694,3588,2318,3057,307,411
23.03.2021 21:00,1095,357,628,1048,0,55,1695,3599,2252,3042,438,407
23.03.2021 21:15,1099,343,673,1074,0,55,1694,3581,2180,3035,380,405
23.03.2021 21:30,1095,326,705,1100,0,55,1693,3573,2105,3023,248,408
23.03.2021 21:45,1097,322,741,1104,0,55,1682,3529,2053,2998,184,410
23.03.2021 22:00,1083,334,747,1144,0,55,1676,3496,1930,2959,277,410
23.03.2021 22:15,1085,327,784,1176,0,55,1663,3485,1840,2946,132,409
23.03.2021 22:30,1079,318,818,1197,0,55,1656,3489,1764,2946,66,410
23.03.2021 22:45,1077,323,839,1218,0,55,1653,3482,1656,2947,73,410
23.03.2021 23:00,1068,337,844,1247,0,54,1654,3475,1626,2858,163,405
23.03.2021 23:15,1066,321,916,1239,0,54,1654,3452,1508,2711,97,405
23.03.2021 23:30,1059,317,977,1239,0,54,1652,3439,1468,2640,60,407
23.03.2021 23:45,1057,316,1014,1274,0,54,1653,3413,1415,2590,41,408
24.03.2021 00:00,1046,340,1030,1318,0,53,1653,3305,1452,2440,155,400
24.03.2021 00:15,1047,308,1021,1357,0,52,1652,3215,1392,2458,71,398
24.03.2021 00:30,1047,304,1058,1328,0,52,1652,3177,1334,2441,50,399
24.03.2021 00:45,1048,304,1054,1291,0,52,1652,3087,1299,2480,46,400
24.03.2021 01:00,1048,309,1068,1249,0,52,1652,3017,1256,2457,73,400
24.03.2021 01:15,1044,311,1107,1233,0,52,1652,3010,1204,2426,71,400
24.03.2021 01:30,1043,318,1108,1241,0,52,1652,3013,1185,2391,47,400
24.03.2021 01:45,1045,317,1113,1259,0,52,1652,2997,1182,2382,45,398
24.03.2021 02:00,1044,321,1124,1284,0,52,1652,3007,1150,2361,39,396
24.03.2021 02:15,1042,320,1126,1312,0,52,1653,2996,1148,2358,49,397
24.03.2021 02:30,1042,322,1135,1346,0,52,1653,3006,1148,2346,44,397
24.03.2021 02:45,1040,320,1165,1341,0,52,1651,3011,1138,2336,32,397
24.03.2021 03:00,1047,325,1223,1340,0,52,1652,3011,1122,2302,16,397
24.03.2021 03:15,1049,324,1225,1371,0,52,1651,2990,1126,2306,10,395
24.03.2021 03:30,1046,327,1216,1434,0,52,1651,2993,1124,2315,17,398
24.03.2021 03:45,1042,326,1241,1417,0,52,1651,3009,1122,2302,26,397
24.03.2021 04:00,1044,325,1228,1427,0,52,1652,3037,1159,2352,19,396
24.03.2021 04:15,1051,325,1236,1439,0,52,1652,3131,1177,2372,8,395
24.03.2021 04:30,1047,331,1217,1472,0,52,1652,3220,1218,2365,23,395
24.03.2021 04:45,1050,329,1194,1493,0,53,1652,3311,1276,2348,26,395
24.03.2021 05:00,1055,334,1174,1524,0,53,1651,3471,1401,2446,51,395
24.03.2021 05:15,1060,335,1163,1546,0,53,1652,3570,1500,2479,56,393
24.03.2021 05:30,1059,350,1157,1540,0,53,1652,3630,1609,2502,88,397
24.03.2021 05:45,1063,353,1125,1562,2,54,1652,3659,1694,2547,177,398
24.03.2021 06:00,1084,345,1124,1628,11,56,1651,3660,1728,2633,243,399
24.03.2021 06:15,1094,366,1132,1663,35,56,1653,3675,1790,2666,333,399
24.03.2021 06:30,1096,359,1137,1657,129,56,1655,3675,1825,2684,519,398
24.03.2021 06:45,1103,355,1119,1703,303,56,1671,3677,1836,2704,596,399
24.03.2021 07:00,1120,359,1100,1734,543,56,1694,3677,1923,2731,464,426
24.03.2021 07:15,1116,370,1088,1672,834,56,1695,3684,1920,2731,511,419
24.03.2021 07:30,1115,353,1075,1650,1169,56,1693,3672,1914,2723,475,428
24.03.2021 07:45,1117,345,1067,1593,1549,56,1693,3674,1858,2703,455,440
24.03.2021 08:00,1126,347,1033,1512,1976,55,1694,3687,1828,2703,469,446
24.03.2021 08:15,1130,348,995,1438,2409,55,1695,3674,1804,2723,448,454
24.03.2021 08:30,1127,325,981,1298,2846,55,1695,3666,1745,2710,291,463
24.03.2021 08:45,1124,326,974,1148,3290,55,1695,3662,1655,2692,338,473
24.03.2021 09:00,1118,336,976,1049,3735,55,1693,3618,1534,2732,221,472
24.03.2021 09:15,1115,315,953,1008,4215,55,1693,3523,1490,2735,118,471
24.03.2021 09:30,1112,311,911,1017,4657,55,1692,3433,1377,2705,124,471
24.03.2021 09:45,1111,327,897,975,5057,55,1693,3333,1255,2653,103,467
24.03.2021 10:00,1102,356,903,974,5431,55,1692,3165,1153,2475,113,471
24.03.2021 10:15,1098,340,905,988,5780,55,1692,3024,1061,2401,75,469
24.03.2021 10:30,1098,313,938,1005,6108,55,1681,2893,1016,2321,43,467
24.03.2021 10:45,1096,311,949,1042,6405,55,1663,2836,1004,2278,37,467
24.03.2021 11:00,1090,359,941,1100,6704,55,1649,2741,999,2253,16,480
24.03.2021 11:15,1087,358,938,1182,6991,55,1641,2678,984,2210,30,484
24.03.2021 11:30,1077,343,927,1261,7213,55,1641,2634,976,2221,15,495
24.03.2021 11:45,1082,326,902,1329,7303,55,1639,2595,978,2139,6,504
24.03.2021 12:00,1070,349,885,1370,7309,54,1637,2574,963,2102,17,506
24.03.2021 12:15,1066,318,894,1408,7338,54,1637,2539,962,2077,5,507
24.03.2021 12:30,1065,322,910,1424,7381,54,1635,2535,965,2068,1,507
24.03.2021 12:45,1066,313,941,1435,7373,54,1630,2533,965,2014,1,509
24.03.2021 13:00,1064,345,970,1438,7313,51,1626,2568,965,2001,7,503
24.03.2021 13:15,1062,330,980,1437,7272,50,1616,2529,966,1954,4,499
24.03.2021 13:30,1067,322,1014,1467,7131,50,1608,2503,964,1952,4,498
24.03.2021 13:45,1067,313,1046,1473,6946,50,1604,2492,960,1955,1,497
24.03.2021 14:00,1067,342,1033,1471,6757,50,1602,2524,978,1971,9,500
24.03.2021 14:15,1065,335,1029,1482,6531,50,1616,2579,977,1974,4,499
24.03.2021 14:30,1057,335,1012,1466,6258,50,1618,2579,978,2004,22,499
24.03.2021 14:45,1057,333,1002,1420,5941,50,1631,2590,988,2068,34,500
24.03.2021 15:00,1065,331,961,1376,5582,50,1638,2619,1016,2111,34,500
24.03.2021 15:15,1069,340,972,1330,5179,50,1637,2647,1055,2199,45,500
24.03.2021 15:30,1069,344,946,1279,4727,50,1638,2742,1063,2230,76,498
24.03.2021 15:45,1070,367,916,1222,4243,50,1640,2836,1111,2256,122,498
24.03.2021 16:00,1079,331,869,1162,3737,50,1656,2962,1136,2287,58,497
24.03.2021 16:15,1084,322,823,1108,3224,50,1666,3137,1194,2406,103,500
24.03.2021 16:30,1084,351,808,1049,2715,50,1666,3277,1329,2431,125,498
24.03.2021 16:45,1088,336,842,970,2210,50,1672,3371,1480,2517,332,500
24.03.2021 17:00,1100,342,866,884,1714,50,1674,3395,1629,2498,377,489
24.03.2021 17:15,1105,352,900,822,1255,50,1681,3458,1754,2604,412,484
24.03.2021 17:30,1109,332,932,751,838,50,1681,3467,1835,2669,541,458
24.03.2021 17:45,1118,365,972,725,500,50,1680,3470,1878,2832,646,430
24.03.2021 18:00,1119,336,978,722,247,50,1680,3447,1923,2843,575,408
24.03.2021 18:15,1120,329,999,758,84,51,1681,3444,1951,2850,799,398
24.03.2021 18:30,1119,368,1013,800,14,51,1682,3405,1969,2870,936,398
24.03.2021 18:45,1120,377,1043,856,1,51,1683,3348,1972,2885,1115,396
24.03.2021 19:00,1122,365,987,942,0,51,1683,3329,1998,2889,1231,396
24.03.2021 19:15,1122,372,935,993,0,51,1683,3342,1994,2882,1304,397
24.03.2021 19:30,1128,357,910,1007,0,51,1684,3344,1991,2892,1276,398
24.03.2021 19:45,1127,335,844,1031,0,51,1683,3342,1983,2894,1230,398
24.03.2021 20:00,1119,342,831,1079,0,52,1685,3352,1970,2893,1091,401
24.03.2021 20:15,1117,346,773,1113,0,52,1685,3341,1957,2894,982,400
24.03.2021 20:30,1115,323,737,1148,0,52,1685,3332,1945,2896,793,399
24.03.2021 20:45,1112,334,722,1189,0,52,1686,3366,1947,2902,406,399
24.03.2021 21:00,1101,374,707,1194,0,52,1688,3419,1922,2882,818,403
24.03.2021 21:15,1103,343,705,1215,0,52,1689,3450,1908,2883,713,404
24.03.2021 21:30,1096,327,652,1275,0,52,1690,3456,1875,2884,477,405
24.03.2021 21:45,1096,319,616,1316,0,52,1691,3451,1847,2862,245,405
24.03.2021 22:00,1083,385,607,1348,0,52,1691,3451,1801,2802,171,404
24.03.2021 22:15,1078,345,558,1365,0,52,1692,3462,1759,2817,140,403
24.03.2021 22:30,1075,323,544,1363,0,52,1692,3482,1715,2812,107,403
24.03.2021 22:45,1073,322,525,1368,0,52,1692,3504,1674,2794,123,398
24.03.2021 23:00,1061,356,470,1405,0,52,1693,3510,1633,2745,181,399
24.03.2021 23:15,1063,325,447,1406,0,52,1693,3513,1573,2641,103,390
24.03.2021 23:30,1062,324,387,1426,0,52,1693,3518,1536,2623,105,392
24.03.2021 23:45,1060,318,361,1400,0,52,1693,3485,1570,2617,96,402
