Datum,Biomasse[MWh],Wasserkraft[MWh],Wind Offshore[MWh],Wind Onshore[MWh],Photovoltaik[MWh],Sonstige Erneuerbare[MWh],Kernenergie[MWh],Braunkohle[MWh],Steinkohle[MWh],Erdgas[MWh],Pumpspeicher[MWh],Sonstige Konventionelle[MWh]
01.03.2021 00:00,1130,338,82,1012,0,53,2034,2880,620,1615,34,393
01.03.2021 00:15,1126,336,84,981,0,53,2033,2828,579,1611,8,392
01.03.2021 00:30,1130,337,89,957,0,54,2033,2827,554,1610,5,392
01.03.2021 00:45,1124,336,91,934,0,54,2032,2815,565,1628,2,394
01.03.2021 01:00,1118,348,94,908,0,55,2033,2874,575,1695,47,396
01.03.2021 01:15,1107,337,87,901,0,55,2034,2891,580,1699,24,396
01.03.2021 01:30,1115,344,86,888,0,55,2034,2901,579,1714,61,391
01.03.2021 01:45,1120,347,80,892,0,55,2034,2882,575,1717,29,393
01.03.2021 02:00,1130,341,75,873,0,55,2035,2824,564,1771,5,395
01.03.2021 02:15,1123,337,74,860,0,55,2033,2796,555,1793,16,396
01.03.2021 02:30,1120,336,63,852,0,55,2034,2784,556,1793,24,396
01.03.2021 02:45,1122,336,52,844,0,55,2034,2799,572,1783,25,396
01.03.2021 03:00,1122,336,62,811,0,55,2034,2899,579,1796,4,395
01.03.2021 03:15,1125,334,68,771,0,55,2034,2942,587,1794,3,391
01.03.2021 03:30,1123,333,64,761,0,55,2034,2970,599,1828,4,392
01.03.2021 03:45,1119,333,69,746,0,55,2034,2985,712,1840,5,393
01.03.2021 04:00,1122,333,78,731,0,55,2035,3033,787,1849,5,391
01.03.2021 04:15,1125,334,81,741,0,55,2035,3093,815,1993,5,395
01.03.2021 04:30,1123,335,76,763,0,55,2035,3143,868,2023,7,396
01.03.2021 04:45,1123,333,64,779,0,55,2035,3169,904,2096,8,398
01.03.2021 05:00,1131,334,59,784,0,56,2035,3217,955,2205,131,398
01.03.2021 05:15,1132,333,50,781,0,56,2036,3273,989,2280,170,398
01.03.2021 05:30,1132,333,46,784,0,56,2036,3314,1018,2389,225,398
01.03.2021 05:45,1136,334,43,784,0,56,2036,3355,1039,2454,362,399
01.03.2021 06:00,1151,336,42,785,0,56,2035,3371,1046,2560,670,384
01.03.2021 06:15,1163,335,35,803,0,56,2036,3405,1186,2572,1041,388
01.03.2021 06:30,1162,332,43,800,1,56,2035,3432,1291,2564,1144,388
01.03.2021 06:45,1172,342,45,802,4,56,2036,3442,1347,2571,1243,385
01.03.2021 07:00,1184,337,51,806,29,56,2035,3440,1392,2588,1272,389
01.03.2021 07:15,1189,360,49,821,116,56,2035,3478,1395,2589,1454,389
01.03.2021 07:30,1185,338,58,821,294,56,2035,3533,1409,2600,1344,389
01.03.2021 07:45,1190,362,51,831,548,56,2035,3561,1422,2617,1289,387
01.03.2021 08:00,1196,349,56,820,858,56,2036,3557,1431,2616,1192,385
01.03.2021 08:15,1200,347,55,800,1206,55,2036,3570,1460,2618,1058,388
01.03.2021 08:30,1199,364,63,767,1555,55,2035,3572,1480,2620,933,389
01.03.2021 08:45,1202,341,63,723,1917,55,2035,3591,1483,2626,747,391
01.03.2021 09:00,1191,372,60,684,2268,55,2036,3621,1486,2608,550,391
01.03.2021 09:15,1186,343,66,634,2603,55,2036,3635,1494,2594,344,394
01.03.2021 09:30,1186,368,79,588,2919,55,2035,3645,1504,2597,230,395
01.03.2021 09:45,1181,346,83,546,3220,55,2035,3645,1496,2585,132,393
01.03.2021 10:00,1179,376,107,493,3516,55,2035,3640,1506,2533,565,389
01.03.2021 10:15,1168,349,111,465,3786,55,2035,3613,1483,2545,501,390
01.03.2021 10:30,1172,360,115,464,4030,55,2035,3599,1471,2549,433,393
01.03.2021 10:45,1169,353,115,447,4281,55,2034,3597,1463,2539,305,395
01.03.2021 11:00,1147,351,97,460,4511,55,2033,3616,1458,2485,333,396
01.03.2021 11:15,1141,350,97,460,4705,55,2033,3611,1437,2473,327,395
01.03.2021 11:30,1146,351,105,434,4879,55,2033,3617,1400,2358,212,390
01.03.2021 11:45,1153,352,96,446,5051,55,2027,3625,1399,2350,131,385
01.03.2021 12:00,1139,366,90,446,5211,55,2024,3559,1364,2279,75,387
01.03.2021 12:15,1138,354,92,432,5371,55,2030,3490,1247,2276,24,393
01.03.2021 12:30,1136,355,88,419,5549,55,2029,3443,1103,2265,24,396
01.03.2021 12:45,1137,355,89,406,5664,55,2025,3395,1070,2248,23,391
01.03.2021 13:00,1138,359,98,378,5737,55,2029,3414,1072,2233,80,386
01.03.2021 13:15,1138,351,99,361,5716,54,2028,3363,1037,2234,44,382
01.03.2021 13:30,1138,350,102,358,5699,54,2028,3349,1021,2218,24,386
01.03.2021 13:45,1140,349,103,354,5635,54,2027,3331,1016,2214,6,391
01.03.2021 14:00,1139,363,99,375,5527,54,2020,3337,1052,2181,8,404
01.03.2021 14:15,1141,362,96,391,5331,54,2027,3365,1043,2234,14,393
01.03.2021 14:30,1139,359,92,409,5102,54,2024,3397,1025,2336,19,391
01.03.2021 14:45,1143,355,88,424,4826,54,2025,3402,1018,2327,8,398
01.03.2021 15:00,1143,360,80,441,4497,54,2020,3377,968,2394,17,399
01.03.2021 15:15,1145,361,76,448,4134,54,2025,3445,991,2420,36,389
01.03.2021 15:30,1143,354,81,452,3735,54,2023,3506,1044,2425,90,386
01.03.2021 15:45,1146,361,86,453,3284,53,2022,3571,1078,2422,126,398
01.03.2021 16:00,1156,346,86,469,2796,52,2020,3562,1143,2398,216,400
01.03.2021 16:15,1162,363,90,479,2299,52,2022,3645,1218,2509,290,400
01.03.2021 16:30,1162,363,88,501,1796,52,2022,3681,1291,2558,313,403
01.03.2021 16:45,1170,379,91,515,1302,52,2022,3698,1314,2589,595,401
01.03.2021 17:00,1174,356,98,525,861,52,2022,3668,1340,2607,447,399
01.03.2021 17:15,1176,376,97,575,482,52,2023,3723,1443,2478,500,396
01.03.2021 17:30,1184,361,96,657,198,52,2023,3733,1503,2526,772,396
01.03.2021 17:45,1193,363,99,761,52,53,2023,3735,1511,2616,873,400
01.03.2021 18:00,1194,356,92,890,6,53,2022,3709,1494,2691,1131,398
01.03.2021 18:15,1190,358,94,1006,0,53,2022,3743,1498,2716,1163,397
01.03.2021 18:30,1189,352,113,1103,0,53,2022,3735,1502,2779,1211,396
01.03.2021 18:45,1187,352,99,1233,0,54,2023,3733,1510,2820,1203,388
01.03.2021 19:00,1188,353,109,1352,0,54,2023,3735,1512,2843,1317,389
01.03.2021 19:15,1190,351,95,1440,0,55,2024,3735,1513,2836,1165,399
01.03.2021 19:30,1190,349,98,1510,0,55,2025,3728,1511,2830,966,400
01.03.2021 19:45,1186,349,96,1589,0,55,2025,3730,1508,2753,797,399
01.03.2021 20:00,1178,351,104,1634,0,55,2025,3730,1488,2682,555,401
01.03.2021 20:15,1180,350,110,1657,0,55,2026,3715,1463,2635,269,400
01.03.2021 20:30,1180,354,117,1672,0,55,2026,3700,1420,2607,189,400
01.03.2021 20:45,1175,354,123,1674,0,55,2026,3687,1405,2599,146,399
01.03.2021 21:00,1166,363,127,1684,0,55,2027,3707,1387,2637,356,395
01.03.2021 21:15,1159,357,125,1691,0,55,2027,3696,1331,2637,230,397
01.03.2021 21:30,1157,356,135,1676,0,55,2027,3680,1309,2641,82,395
01.03.2021 21:45,1158,356,147,1685,0,55,2028,3653,1289,2623,36,397
01.03.2021 22:00,1148,356,163,1682,0,55,2027,3639,1272,2653,306,399
01.03.2021 22:15,1149,357,176,1697,0,55,2027,3619,1228,2629,174,397
01.03.2021 22:30,1146,358,189,1677,0,55,2028,3602,1186,2612,79,390
01.03.2021 22:45,1145,357,198,1664,0,55,2028,3555,1167,2546,29,396
01.03.2021 23:00,1135,360,206,1651,0,55,2026,3547,1083,2569,21,396
01.03.2021 23:15,1136,359,221,1619,0,55,2026,3513,998,2533,15,389
01.03.2021 23:30,1135,360,228,1620,0,55,2027,3515,978,2479,14,388
01.03.2021 23:45,1137,359,234,1609,0,55,2027,3508,977,2399,14,391
02.03.2021 00:00,1126,359,239,1585,0,55,2026,3495,893,2395,22,397
02.03.2021 00:15,1116,361,236,1556,0,55,2028,3489,913,2417,15,396
02.03.2021 00:30,1122,378,233,1518,0,55,2028,3471,906,2414,5,396
02.03.2021 00:45,1119,378,232,1490,0,55,2027,3460,904,2439,3,397
02.03.2021 01:00,1116,379,227,1472,0,55,2028,3437,927,2435,4,394
02.03.2021 01:15,1111,375,220,1470,0,55,2029,3438,907,2414,8,390
02.03.2021 01:30,1117,376,215,1467,0,55,2029,3435,896,2395,3,395
02.03.2021 01:45,1118,374,200,1459,0,55,2030,3420,898,2394,1,395
02.03.2021 02:00,1119,375,198,1424,0,56,2029,3436,943,2338,1,396
02.03.2021 02:15,1123,375,201,1387,0,56,2031,3406,953,2319,4,397
02.03.2021 02:30,1120,374,198,1354,0,56,2030,3404,941,2325,19,396
02.03.2021 02:45,1122,374,202,1311,0,56,2030,3414,941,2343,24,393
02.03.2021 03:00,1122,372,212,1265,0,56,2032,3391,944,2359,14,392
02.03.2021 03:15,1124,372,218,1230,0,56,2030,3381,945,2371,14,393
02.03.2021 03:30,1121,380,230,1202,0,56,2031,3380,954,2414,14,394
02.03.2021 03:45,1124,381,236,1189,0,56,2032,3393,972,2410,11,389
02.03.2021 04:00,1126,375,237,1169,0,56,2031,3420,962,2390,10,386
02.03.2021 04:15,1126,378,242,1152,0,56,2033,3412,974,2395,27,393
02.03.2021 04:30,1122,377,250,1146,0,56,2033,3408,1033,2392,71,394
02.03.2021 04:45,1127,377,261,1120,0,56,2033,3423,1081,2441,90,397
02.03.2021 05:00,1133,361,271,1102,0,56,2034,3484,1160,2536,212,394
02.03.2021 05:15,1133,356,269,1071,0,56,2034,3494,1210,2592,219,390
02.03.2021 05:30,1132,361,272,1038,0,56,2035,3529,1237,2660,233,392
02.03.2021 05:45,1134,364,276,1010,0,56,2036,3540,1293,2712,331,394
02.03.2021 06:00,1147,358,269,1013,0,56,2033,3534,1321,2772,408,381
02.03.2021 06:15,1151,360,267,996,0,56,2036,3611,1418,2846,525,372
02.03.2021 06:30,1148,364,269,979,1,56,2035,3658,1457,2908,629,370
02.03.2021 06:45,1153,373,264,965,6,56,2035,3680,1499,2921,877,374
02.03.2021 07:00,1167,353,252,952,45,56,2035,3682,1536,2920,988,380
02.03.2021 07:15,1174,374,248,952,195,56,2035,3703,1539,2918,1075,383
02.03.2021 07:30,1176,357,250,935,455,56,2035,3720,1551,2925,1017,384
02.03.2021 07:45,1179,375,254,894,780,56,2036,3703,1556,2931,1016,375
02.03.2021 08:00,1181,369,257,843,1169,56,2036,3712,1570,2932,1055,377
02.03.2021 08:15,1186,362,256,805,1606,56,2035,3692,1578,2935,982,382
02.03.2021 08:30,1188,366,255,773,2069,56,2035,3703,1567,2917,814,384
02.03.2021 08:45,1178,358,263,727,2547,56,2035,3721,1534,2880,478,384
02.03.2021 09:00,1173,373,264,666,2998,56,2035,3722,1478,2895,479,385
02.03.2021 09:15,1171,367,265,596,3436,55,2034,3722,1474,2888,215,383
02.03.2021 09:30,1179,363,268,525,3853,55,2033,3707,1447,2875,74,380
02.03.2021 09:45,1178,362,267,458,4241,55,2033,3704,1388,2847,58,378
02.03.2021 10:00,1168,379,274,378,4627,55,2032,3714,1368,2839,303,382
02.03.2021 10:15,1164,365,260,319,4970,55,2032,3690,1311,2855,161,379
02.03.2021 10:30,1161,362,241,279,5322,55,2032,3679,1268,2852,73,387
02.03.2021 10:45,1160,363,231,246,5636,55,2032,3645,1250,2845,65,390
02.03.2021 11:00,1152,368,229,199,5891,55,2030,3599,1198,2833,140,390
02.03.2021 11:15,1148,364,217,172,6157,55,2029,3524,1146,2846,115,389
02.03.2021 11:30,1144,364,205,158,6386,55,2028,3467,1132,2817,28,389
02.03.2021 11:45,1144,365,202,145,6561,55,2028,3413,1076,2803,16,384
02.03.2021 12:00,1131,369,204,137,6700,53,2026,3311,1060,2698,4,379
02.03.2021 12:15,1128,369,223,130,6791,53,2025,3298,1018,2669,2,387
02.03.2021 12:30,1127,371,228,122,6843,52,2022,3300,1013,2639,2,388
02.03.2021 12:45,1128,368,213,134,6920,52,2023,3283,1019,2556,2,387
02.03.2021 13:00,1129,375,213,144,6956,52,2022,3298,1030,2512,27,383
02.03.2021 13:15,1126,374,225,145,6936,52,2021,3298,1023,2513,31,383
02.03.2021 13:30,1112,372,233,148,6846,52,2020,3292,1029,2527,31,386
02.03.2021 13:45,1117,371,233,142,6656,52,2019,3263,1042,2480,31,386
02.03.2021 14:00,1126,370,233,141,6417,50,2018,3222,1049,2462,64,392
02.03.2021 14:15,1130,383,230,151,6150,49,2019,3236,1049,2497,64,388
02.03.2021 14:30,1131,383,236,159,5827,47,2018,3249,1084,2521,70,385
02.03.2021 14:45,1130,383,248,162,5454,47,2017,3268,1134,2571,111,384
02.03.2021 15:00,1129,381,250,162,5041,47,2015,3302,1118,2546,81,383
02.03.2021 15:15,1132,379,247,156,4577,47,2013,3376,1186,2604,93,385
02.03.2021 15:30,1136,390,243,154,4105,47,2016,3466,1223,2600,151,387
02.03.2021 15:45,1143,400,249,154,3577,47,2017,3549,1324,2603,196,386
02.03.2021 16:00,1154,375,250,160,3035,46,2014,3503,1425,2648,264,385
02.03.2021 16:15,1158,381,252,162,2480,46,2015,3580,1533,2675,278,385
02.03.2021 16:30,1163,383,252,178,1937,46,2018,3661,1586,2732,327,386
02.03.2021 16:45,1168,386,265,185,1407,46,2017,3688,1613,2807,514,386
02.03.2021 17:00,1181,373,267,203,929,46,2018,3695,1656,2845,453,385
02.03.2021 17:15,1184,373,269,248,518,46,2018,3771,1733,2851,601,385
02.03.2021 17:30,1181,370,267,302,216,47,2018,3785,1777,2884,804,386
02.03.2021 17:45,1185,376,273,367,58,47,2019,3786,1806,2942,1088,386
02.03.2021 18:00,1187,366,279,443,7,47,2019,3775,1838,3033,1181,387
02.03.2021 18:15,1185,375,284,519,0,47,2019,3793,1835,3039,1329,384
02.03.2021 18:30,1184,379,301,598,0,47,2020,3788,1840,3019,1462,386
02.03.2021 18:45,1190,394,303,687,0,47,2019,3787,1845,2940,1489,386
02.03.2021 19:00,1192,388,301,759,0,47,2019,3792,1843,2953,1554,386
02.03.2021 19:15,1195,379,300,814,0,47,2022,3789,1978,2950,1419,386
02.03.2021 19:30,1194,374,314,852,0,48,2021,3797,1976,2943,1332,386
02.03.2021 19:45,1188,367,326,879,0,48,2021,3790,1975,2902,1095,389
02.03.2021 20:00,1185,367,314,917,0,49,2021,3801,1959,2857,709,391
02.03.2021 20:15,1180,373,308,954,0,49,2023,3793,1958,2837,504,391
02.03.2021 20:30,1178,372,312,996,0,49,2022,3795,1929,2832,363,389
02.03.2021 20:45,1178,362,307,1011,0,49,2022,3789,1897,2798,172,390
02.03.2021 21:00,1166,373,304,1040,0,49,2025,3792,1887,2800,410,389
02.03.2021 21:15,1159,373,293,1039,0,49,2025,3768,1889,2801,199,388
02.03.2021 21:30,1156,373,271,1040,0,49,2026,3773,1887,2793,106,388
02.03.2021 21:45,1157,378,252,1018,0,49,2026,3755,1856,2786,50,389
02.03.2021 22:00,1144,383,235,997,0,49,2027,3767,1843,2791,218,388
02.03.2021 22:15,1146,383,211,979,0,49,2025,3759,1841,2782,118,387
02.03.2021 22:30,1143,377,185,969,0,49,2026,3766,1813,2776,79,389
02.03.2021 22:45,1144,368,167,945,0,49,2025,3758,1765,2776,33,388
02.03.2021 23:00,1136,377,157,914,0,49,2027,3773,1728,2775,225,387
02.03.2021 23:15,1141,369,151,889,0,49,2027,3760,1671,2775,136,388
02.03.2021 23:30,1140,368,146,882,0,49,2028,3755,1643,2778,55,386
02.03.2021 23:45,1139,368,132,876,0,49,2026,3762,1605,2747,16,386
03.03.2021 00:00,1126,370,121,866,0,49,2026,3745,1467,2614,69,377
03.03.2021 00:15,1124,372,111,836,0,49,2026,3760,1433,2496,76,387
03.03.2021 00:30,1121,371,100,819,0,50,2026,3744,1378,2419,59,393
03.03.2021 00:45,1123,370,92,808,0,50,2025,3710,1312,2381,55,392
03.03.2021 01:00,1114,369,88,806,0,50,2029,3663,1245,2352,58,392
03.03.2021 01:15,1113,366,82,797,0,49,2027,3654,1177,2441,49,399
03.03.2021 01:30,1120,365,79,792,0,49,2028,3647,1128,2448,27,400
03.03.2021 01:45,1115,365,71,782,0,49,2029,3637,1086,2453,18,401
03.03.2021 02:00,1112,366,62,786,0,49,2029,3667,1054,2455,26,399
03.03.2021 02:15,1114,365,53,795,0,49,2028,3639,1036,2468,26,398
03.03.2021 02:30,1112,365,47,797,0,49,2032,3646,1032,2468,31,397
03.03.2021 02:45,1113,364,41,810,0,52,2032,3627,1035,2478,25,400
03.03.2021 03:00,1114,365,36,831,0,54,2032,3623,1040,2494,30,406
03.03.2021 03:15,1111,365,32,846,0,54,2033,3621,1046,2488,32,407
03.03.2021 03:30,1111,360,28,857,0,54,2031,3578,1062,2488,27,409
03.03.2021 03:45,1116,361,26,866,0,54,2032,3589,1072,2487,31,410
03.03.2021 04:00,1121,365,20,892,0,54,2033,3609,1098,2497,37,406
03.03.2021 04:15,1123,366,19,936,0,54,2033,3616,1182,2504,30,407
03.03.2021 04:30,1124,366,17,960,0,54,2033,3619,1278,2508,35,407
03.03.2021 04:45,1125,364,17,976,0,54,2032,3635,1420,2526,28,410
03.03.2021 05:00,1129,365,14,1023,0,55,2032,3684,1491,2555,52,415
03.03.2021 05:15,1129,365,12,1041,0,55,2034,3705,1605,2583,66,416
03.03.2021 05:30,1130,378,10,1029,0,55,2032,3718,1716,2589,109,414
03.03.2021 05:45,1132,370,8,1044,0,55,2033,3710,1799,2606,171,413
03.03.2021 06:00,1147,366,5,1088,0,55,2030,3707,1811,2683,376,403
03.03.2021 06:15,1160,375,5,1096,0,55,2034,3753,1845,2780,540,404
03.03.2021 06:30,1158,373,5,1089,2,55,2033,3765,1875,2798,727,405
03.03.2021 06:45,1165,382,4,1065,11,55,2034,3782,1902,2813,872,405
03.03.2021 07:00,1184,371,1,1075,85,55,2034,3792,1927,2824,799,402
03.03.2021 07:15,1190,379,1,1056,250,55,2034,3803,1926,2819,898,402
03.03.2021 07:30,1196,372,0,1039,481,54,2033,3811,1928,2830,943,404
03.03.2021 07:45,1195,371,1,1017,753,54,2033,3811,1929,2831,941,404
03.03.2021 08:00,1194,387,1,1041,1056,54,2034,3820,1978,2825,1064,400
03.03.2021 08:15,1197,371,1,1047,1394,54,2034,3817,1993,2821,1001,402
03.03.2021 08:30,1197,382,1,1068,1753,54,2033,3819,2083,2811,1008,402
03.03.2021 08:45,1194,370,3,1065,2109,54,2034,3812,2089,2807,703,400
03.03.2021 09:00,1190,404,4,1009,2447,54,2034,3827,2080,2794,917,393
03.03.2021 09:15,1184,384,11,967,2789,54,2034,3817,2071,2784,779,382
03.03.2021 09:30,1184,381,18,918,3095,54,2033,3800,2074,2792,582,387
03.03.2021 09:45,1187,377,16,848,3380,54,2033,3804,2062,2797,372,396
03.03.2021 10:00,1183,403,24,776,3651,53,2032,3786,2057,2756,515,395
03.03.2021 10:15,1181,403,33,666,3926,52,2032,3781,2037,2746,468,383
03.03.2021 10:30,1177,385,33,558,4165,52,2032,3776,2030,2726,444,381
03.03.2021 10:45,1175,376,42,462,4384,52,2030,3771,2028,2714,324,376
03.03.2021 11:00,1144,377,55,392,4569,51,2028,3780,1989,2689,269,377
03.03.2021 11:15,1158,420,59,348,4700,51,2027,3594,1953,2694,346,378
03.03.2021 11:30,1164,398,72,320,4801,50,2026,3551,1966,2725,396,377
03.03.2021 11:45,1171,390,89,307,4872,50,2026,3554,1980,2723,278,377
03.03.2021 12:00,1154,389,106,324,4867,48,2025,3553,2007,2688,283,373
03.03.2021 12:15,1151,388,126,339,4854,48,2025,3542,2009,2667,311,373
03.03.2021 12:30,1153,390,145,366,4846,48,2023,3544,1989,2649,188,373
03.03.2021 12:45,1152,391,158,398,4762,48,2022,3539,1981,2638,130,373
03.03.2021 13:00,1152,409,160,448,4658,47,2021,3548,1962,2588,72,372
03.03.2021 13:15,1153,411,171,497,4539,46,2020,3535,1926,2554,81,370
03.03.2021 13:30,1151,404,186,543,4375,46,2020,3537,1916,2572,23,371
03.03.2021 13:45,1148,395,199,620,4227,46,2020,3522,1953,2569,14,372
03.03.2021 14:00,1149,397,207,694,3992,46,2019,3557,2000,2559,14,376
03.03.2021 14:15,1147,405,206,781,3751,46,2018,3554,2005,2561,65,376
03.03.2021 14:30,1147,406,203,860,3494,44,2017,3562,2004,2563,73,373
03.03.2021 14:45,1149,407,205,934,3188,43,2017,3556,2000,2562,188,373
03.03.2021 15:00,1151,393,200,1001,2883,43,2018,3557,1999,2561,97,376
03.03.2021 15:15,1148,400,201,1083,2570,43,2018,3559,1996,2570,141,377
03.03.2021 15:30,1152,407,210,1134,2254,43,2018,3569,1991,2583,165,377
03.03.2021 15:45,1152,399,233,1182,1931,43,2017,3565,1947,2588,209,378
03.03.2021 16:00,1160,394,250,1205,1620,43,2017,3545,1885,2610,147,378
03.03.2021 16:15,1166,403,254,1244,1312,43,2017,3556,1878,2617,165,377
03.03.2021 16:30,1170,401,252,1269,1019,44,2019,3548,1917,2646,221,381
03.03.2021 16:45,1176,409,265,1316,748,44,2018,3549,1965,2650,296,379
03.03.2021 17:00,1189,408,277,1418,497,44,2016,3530,1960,2624,536,378
03.03.2021 17:15,1192,390,281,1536,285,44,2017,3545,1976,2629,705,379
03.03.2021 17:30,1197,386,278,1737,122,44,2017,3548,1995,2637,811,380
03.03.2021 17:45,1204,407,283,1919,35,46,2018,3553,1997,2656,984,382
03.03.2021 18:00,1203,384,286,2092,5,49,2015,3540,2002,2706,934,388
03.03.2021 18:15,1204,386,280,2279,0,49,2016,3558,1999,2750,900,390
03.03.2021 18:30,1204,392,268,2470,0,49,2017,3566,2003,2753,1007,390
03.03.2021 18:45,1204,397,255,2640,0,51,2017,3569,1983,2756,966,395
03.03.2021 19:00,1205,397,243,2735,0,52,2017,3570,1931,2781,884,397
03.03.2021 19:15,1203,394,233,2828,0,52,2017,3564,1928,2780,685,395
03.03.2021 19:30,1199,394,211,2926,0,52,2017,3564,1924,2788,587,394
03.03.2021 19:45,1200,389,217,2980,0,52,2017,3555,1921,2756,431,396
03.03.2021 20:00,1194,392,210,3072,0,50,2019,3564,1901,2747,412,393
03.03.2021 20:15,1186,380,222,3039,0,50,2019,3555,1885,2751,194,389
03.03.2021 20:30,1180,381,220,3066,0,50,2021,3570,1826,2736,175,391
03.03.2021 20:45,1182,378,224,3096,0,49,2020,3561,1793,2659,155,389
03.03.2021 21:00,1171,383,220,3108,0,47,2019,3559,1682,2594,222,386
03.03.2021 21:15,1170,380,221,3114,0,47,2021,3537,1638,2557,153,386
03.03.2021 21:30,1169,379,234,3097,0,47,2022,3511,1588,2546,179,387
03.03.2021 21:45,1170,376,235,3067,0,47,2022,3513,1482,2535,114,385
03.03.2021 22:00,1157,381,237,3060,0,47,2023,3549,1440,2574,220,387
03.03.2021 22:15,1156,380,258,2990,0,47,2024,3536,1385,2587,127,385
03.03.2021 22:30,1160,380,310,2911,0,45,2024,3534,1343,2573,131,380
03.03.2021 22:45,1155,378,349,2839,0,45,2024,3580,1274,2581,103,382
03.03.2021 23:00,1147,388,366,2843,0,45,2023,3605,1220,2567,200,378
03.03.2021 23:15,1140,387,405,2800,0,45,2025,3570,1210,2558,120,378
03.03.2021 23:30,1136,381,463,2704,0,45,2025,3594,1173,2501,87,381
03.03.2021 23:45,1142,383,473,2729,0,45,2025,3603,1141,2453,62,381
04.03.2021 00:00,1132,390,471,2689,0,44,2023,3527,1093,2271,76,374
04.03.2021 00:15,1128,391,455,2661,0,43,2022,3470,1080,2223,76,372
04.03.2021 00:30,1129,382,456,2599,0,43,2023,3440,1060,2285,43,378
04.03.2021 00:45,1129,383,475,2627,0,43,2023,3422,1051,2271,27,379
04.03.2021 01:00,1125,393,513,2498,0,43,2022,3357,1031,2273,65,380
04.03.2021 01:15,1122,390,547,2493,0,43,2021,3288,1026,2271,53,377
04.03.2021 01:30,1127,383,566,2470,0,43,2021,3271,1019,2275,49,380
04.03.2021 01:45,1129,388,558,2447,0,43,2021,3316,990,2272,47,378
04.03.2021 02:00,1124,383,497,2464,0,43,2022,3325,941,2240,45,375
04.03.2021 02:15,1126,385,499,2426,0,43,2022,3322,933,2234,45,374
04.03.2021 02:30,1128,384,547,2337,0,43,2023,3348,914,2237,46,372
04.03.2021 02:45,1123,382,530,2327,0,43,2023,3363,854,2243,47,373
04.03.2021 03:00,1122,381,516,2351,0,43,2025,3354,811,2151,24,373
04.03.2021 03:15,1122,389,544,2314,0,43,2024,3338,789,2138,13,374
04.03.2021 03:30,1122,391,553,2248,0,43,2024,3344,785,2137,22,374
04.03.2021 03:45,1127,393,569,2216,0,46,2025,3347,785,2159,13,380
04.03.2021 04:00,1127,392,579,2198,0,47,2025,3366,786,2222,10,383
04.03.2021 04:15,1132,404,601,2203,0,47,2026,3390,788,2237,21,383
04.03.2021 04:30,1129,405,612,2152,0,50,2027,3392,792,2254,35,389
04.03.2021 04:45,1128,418,596,2084,0,52,2027,3407,856,2270,83,396
04.03.2021 05:00,1131,407,577,2073,0,52,2026,3447,968,2351,39,394
04.03.2021 05:15,1135,418,568,2029,0,53,2026,3500,1055,2368,40,394
04.03.2021 05:30,1136,413,574,1975,0,53,2027,3529,1179,2423,51,396
04.03.2021 05:45,1139,408,574,1940,0,54,2026,3590,1241,2441,145,397
04.03.2021 06:00,1156,396,553,1902,0,55,2024,3628,1282,2478,277,388
04.03.2021 06:15,1160,398,554,1906,0,55,2026,3698,1369,2544,396,389
04.03.2021 06:30,1164,389,563,1861,2,55,2027,3727,1477,2574,564,388
04.03.2021 06:45,1176,395,573,1788,16,55,2027,3745,1529,2587,752,388
04.03.2021 07:00,1190,375,596,1693,37,55,2027,3734,1631,2620,495,387
04.03.2021 07:15,1198,383,619,1627,82,55,2028,3766,1647,2621,631,389
04.03.2021 07:30,1199,404,664,1600,167,55,2028,3778,1654,2624,777,389
04.03.2021 07:45,1204,413,663,1526,290,55,2029,3792,1667,2655,1019,390
04.03.2021 08:00,1208,415,688,1455,445,55,2029,3789,1692,2662,982,389
04.03.2021 08:15,1210,410,743,1416,651,55,2030,3780,1695,2670,1013,390
04.03.2021 08:30,1210,405,822,1371,874,55,2030,3789,1700,2669,1031,389
04.03.2021 08:45,1208,383,825,1292,1110,55,2027,3790,1691,2670,925,388
04.03.2021 09:00,1206,382,808,1234,1366,55,2027,3789,1672,2686,575,390
04.03.2021 09:15,1203,382,799,1167,1611,55,2028,3786,1659,2688,387,388
04.03.2021 09:30,1201,381,811,1125,1832,55,2027,3774,1651,2685,352,385
04.03.2021 09:45,1202,384,779,1089,2049,55,2019,3785,1651,2647,301,389
04.03.2021 10:00,1195,409,790,1091,2288,55,2028,3785,1655,2604,403,392
04.03.2021 10:15,1193,380,772,1099,2501,55,2029,3765,1636,2598,299,393
04.03.2021 10:30,1191,378,766,1095,2598,55,2030,3771,1627,2591,225,392
04.03.2021 10:45,1191,376,726,1088,2709,55,2024,3772,1609,2586,177,393
04.03.2021 11:00,1179,381,696,1080,2809,55,2029,3767,1628,2580,391,391
04.03.2021 11:15,1176,415,630,1104,2897,55,2029,3759,1628,2574,507,391
04.03.2021 11:30,1178,412,594,1090,2968,55,2027,3762,1630,2574,564,392
04.03.2021 11:45,1181,400,601,1068,3042,54,2027,3768,1644,2574,552,390
04.03.2021 12:00,1168,401,613,1096,3051,54,2025,3776,1661,2557,640,391
04.03.2021 12:15,1163,394,589,1120,3033,54,2025,3770,1674,2553,535,391
04.03.2021 12:30,1161,379,572,1164,2988,54,2025,3776,1677,2551,541,391
